"Gene_name","Size","nes","TF_Pval","TF_Pval_fdr","TF_logFC","NR_TF_activity","R_TF_activity","delta_TF_activity","logFC_expression","P.Value_expression","P.Value_promoter_methylation","NR_Promoter_Methylation","R_Promoter_Methylation","delta_promoter_methylation","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","Nb_enhancers_changed"
"MIR3912",0,0,1,1,0,0,0,0,0,1,0.0388941203272994,0.142373634311301,0.106284904104097,0.0360887302072042,0,0,4,4,0
"MIR3913",0,0,1,1,0,0,0,0,0,1,0.19655012114785,0.208454390840251,0.198461456318443,0.00999293452180819,1,0,13,14,1
"MIR3917",0,0,1,1,0,0,0,0,0,1,4.53455030473213e-05,0.329524633781412,0.24510687270612,0.0844177610752924,0,0,5,5,0
"MIR3928",0,0,1,1,0,0,0,0,0,1,0.0767418201213318,0.318315282707283,0.29201906580609,0.0262962169011936,0,1,2,3,1
"MIR3939",0,0,1,1,0,0,0,0,0,1,0.0206172186590808,0.0878511566679105,0.074360769103941,0.0134903875639695,2,0,23,25,2
"MIR3944",0,0,1,1,0,0,0,0,0,1,0.0112121251150953,0.41654395697026,0.368495696393104,0.0480482605771564,0,0,1,1,0
"MIR409",0,0,1,1,0,0,0,0,0,1,0.484132822013686,0.720447533788817,0.738014213262159,-0.0175666794733421,0,0,0,0,0
"MIR410",0,0,1,1,0,0,0,0,0,1,0.484132822013686,0.720447533788817,0.738014213262159,-0.0175666794733421,0,0,0,0,0
"MIR411",0,0,1,1,0,0,0,0,0,1,0.122975783695659,0.814099493700214,0.855755455728394,-0.0416559620281807,0,0,3,3,0
"MIR412",0,0,1,1,0,0,0,0,0,1,0.484132822013686,0.720447533788817,0.738014213262159,-0.0175666794733421,0,0,0,0,0
"MIR422A",0,0,1,1,0,0,0,0,0,1,0.562886399756982,0.920183006775316,0.913748708890182,0.00643429788513372,0,0,2,2,0
"MIR423",0,0,1,1,0,0,0,0,0,1,0.927779437755436,0.15285470550033,0.153416356486151,-0.000561650985820561,2,0,9,11,2
"MIR425",0,0,1,1,0,0,0,0,0,1,0.135484674260763,0.28450950459733,0.275901935784912,0.00860756881241864,0,0,0,0,0
"MIR4257",0,0,1,1,0,0,0,0,0,1,0.0462613078277359,0.525760800553732,0.499721704618999,0.0260390959347326,2,0,26,28,2
"MIR4258",0,0,1,1,0,0,0,0,0,1,0.00169615537116401,0.347752101291657,0.312489401483201,0.0352626998084563,0,0,0,0,0
"MIR4271",0,0,1,1,0,0,0,0,0,1,0.0124891184605811,0.59498821554419,0.464127680300753,0.130860535243437,0,0,3,3,0
"MIR4281",0,0,1,1,0,0,0,0,0,1,0.00303649481639301,0.290062477238589,0.228175668497493,0.0618868087410963,0,0,1,1,0
"MIR4286",0,0,1,1,0,0,0,0,0,1,0.836453985592697,0.638023199962197,0.645719115749379,-0.00769591578718154,1,0,4,5,1
"MIR429",0,0,1,1,0,0,0,0,0,1,0.727425971068211,0.783627004358099,0.790933828124079,-0.00730682376598046,0,0,2,2,0
"MIR431",0,0,1,1,0,0,0,0,0,1,0.146959634287658,0.803721591444406,0.841121066892568,-0.0373994754481627,0,1,12,13,1
"MIR4314",0,0,1,1,0,0,0,0,0,1,0.904387923792478,0.505155138543792,0.503341933389522,0.00181320515427053,0,0,0,0,0
"MIR432",0,0,1,1,0,0,0,0,0,1,0.146959634287658,0.803721591444406,0.841121066892568,-0.0373994754481627,0,1,12,13,1
"MIR4321",0,0,1,1,0,0,0,0,0,1,0.000576734732830705,0.60721629341737,0.505132945306431,0.102083348110939,0,0,1,1,0
"MIR4322",0,0,1,1,0,0,0,0,0,1,0.0310723569850652,0.466493037941878,0.42966947566193,0.0368235622799477,0,0,1,1,0
"MIR4326",0,0,1,1,0,0,0,0,0,1,0.348273565017245,0.649627477054585,0.626462753828407,0.0231647232261788,0,0,0,0,0
"MIR433",0,0,1,1,0,0,0,0,0,1,0.146959634287658,0.803721591444406,0.841121066892568,-0.0373994754481627,0,1,12,13,1
"MIR4432",0,0,1,1,0,0,0,0,0,1,0.0165826199053234,0.794924305726605,0.736691083291277,0.0582332224353282,0,0,1,1,0
"MIR4435-1HG",0,0,1,1,0,0,0,0,0,1,0.666504025423682,0.879080419617511,0.885206938299737,-0.00612651868222591,1,0,8,9,1
"MIR4442",0,0,1,1,0,0,0,0,0,1,0.000497804306952971,0.042879686171533,0.0359584130313828,0.00692127314015024,0,2,20,22,2
"MIR4444",0,0,1,1,0,0,0,0,0,1,0.823446105685674,0.253930357504689,0.252245697826275,0.00168465967841397,2,0,11,13,2
"MIR4448",0,0,1,1,0,0,0,0,0,1,0.825825892468994,0.280090321567149,0.277807563490596,0.00228275807655326,0,2,10,12,2
"MIR4449",0,0,1,1,0,0,0,0,0,1,0.404600466414033,0.186671554686831,0.174661502117191,0.0120100525696406,1,0,6,7,1
"MIR4453",0,0,1,1,0,0,0,0,0,1,0.229184259610313,0.1890899483876,0.184336325634867,0.00475362275273306,0,0,4,4,0
"MIR4454",0,0,1,1,0,0,0,0,0,1,0.419175868314736,0.775467801245912,0.806144541155818,-0.0306767399099065,0,0,5,5,0
"MIR4466",0,0,1,1,0,0,0,0,0,1,0.239542890553652,0.10238197356075,0.100596333086334,0.00178564047441616,4,0,8,12,4
"MIR4469",0,0,1,1,0,0,0,0,0,1,0.0149133437902116,0.258399937529155,0.242237643775864,0.0161622937532905,0,0,5,5,0
"MIR4470",0,0,1,1,0,0,0,0,0,1,0.116626690497531,0.253070399905082,0.240550030638327,0.0125203692667551,1,2,19,22,3
"MIR4482",0,0,1,1,0,0,0,0,0,1,0.023417529023625,0.239802244669827,0.172339190196055,0.0674630544737716,2,1,25,28,3
"MIR4488",0,0,1,1,0,0,0,0,0,1,0.0225583520424406,0.3192129361859,0.264957377834793,0.0542555583511075,0,0,4,4,0
"MIR4489",0,0,1,1,0,0,0,0,0,1,0.25147248594147,0.590412287961717,0.57814793927047,0.0122643486912462,0,0,0,0,0
"MIR4497",0,0,1,1,0,0,0,0,0,1,0.0631327319122987,0.56874038966513,0.502737687111572,0.0660027025535579,0,0,2,2,0
"MIR449A",0,0,1,1,0,0,0,0,0,1,0.480283262217465,0.343482104263261,0.354795804887815,-0.0113137006245535,0,0,4,4,0
"MIR449B",0,0,1,1,0,0,0,0,0,1,0.480283262217465,0.343482104263261,0.354795804887815,-0.0113137006245535,0,0,4,4,0
"MIR449C",0,0,1,1,0,0,0,0,0,1,0.480283262217465,0.343482104263261,0.354795804887815,-0.0113137006245535,0,0,4,4,0
"MIR4500HG",0,0,1,1,0,0,0,0,0,1,0.210348036113387,0.296061606917686,0.268231174201364,0.0278304327163221,0,0,0,0,0
"MIR4506",0,0,1,1,0,0,0,0,0,1,0.307377553977447,0.786824491062746,0.765203469504402,0.0216210215583436,0,0,7,7,0
"MIR4512",0,0,1,1,0,0,0,0,0,1,0.102640672425792,0.234420891248528,0.209602265736356,0.0248186255121721,1,0,4,5,1
"MIR4515",0,0,1,1,0,0,0,0,0,1,0.0020093291968973,0.258089142049029,0.21273666910115,0.0453524729478793,1,2,19,22,3
"MIR4520A",0,0,1,1,0,0,0,0,0,1,0.868198801820614,0.240040901782993,0.237431701199487,0.00260920058350689,2,0,9,11,2
"MIR4522",0,0,1,1,0,0,0,0,0,1,0.0745863998080782,0.294947776018285,0.288156135534592,0.00679164048369313,1,0,21,22,1
"MIR4523",0,0,1,1,0,0,0,0,0,1,0.652184100180208,0.302234117540598,0.300527323887186,0.00170679365341181,0,0,5,5,0
"MIR4530",0,0,1,1,0,0,0,0,0,1,0.205895413869057,0.185405439376781,0.179551567077328,0.00585387229945267,0,0,2,2,0
"MIR4534",0,0,1,1,0,0,0,0,0,1,0.261221576072816,0.80298276432881,0.784031350019061,0.0189514143097486,0,0,2,2,0
"MIR454",0,0,1,1,0,0,0,0,0,1,0.163514123543952,0.930678409304556,0.945439368273713,-0.0147609589691572,0,0,1,1,0
"MIR455",0,0,1,1,0,0,0,0,0,1,0.0740603335386538,0.665483721733191,0.744695659465342,-0.0792119377321501,0,0,1,1,0
"MIR4633",0,0,1,1,0,0,0,0,0,1,0.233456881618666,0.303643630063115,0.298285145592541,0.00535848447057424,0,1,0,1,1
"MIR4638",0,0,1,1,0,0,0,0,0,1,0.410212114822756,0.455765763370969,0.44784455573296,0.00792120763800946,1,0,7,8,1
"MIR4639",0,0,1,1,0,0,0,0,0,1,0.765349881326551,0.95545455318119,0.953340913925586,0.00211363925560382,0,0,16,16,0
"MIR4646",0,0,1,1,0,0,0,0,0,1,0.29876026563273,0.212594070954595,0.207349724702556,0.00524434625203907,0,0,8,8,0
"MIR4655",0,0,1,1,0,0,0,0,0,1,0.462530557134185,0.879733812107567,0.866707262987447,0.0130265491201201,0,0,6,6,0
"MIR4658",0,0,1,1,0,0,0,0,0,1,0.0257916450191816,0.548898494774973,0.499884394022443,0.0490141007525304,0,0,6,6,0
"MIR4665",0,0,1,1,0,0,0,0,0,1,0.815510830675987,0.210155077010755,0.208147026549832,0.00200805046092276,0,0,0,0,0
"MIR4667",0,0,1,1,0,0,0,0,0,1,0.248831040376077,0.356180983397139,0.350439713819623,0.00574126957751603,1,0,2,3,1
"MIR4674",0,0,1,1,0,0,0,0,0,1,0.464140455543629,0.0763038596441574,0.073976464425632,0.0023273952185254,0,0,0,0,0
"MIR4683",0,0,1,1,0,0,0,0,0,1,0.0250533422264142,0.141364880377476,0.118752098339965,0.0226127820375107,0,0,8,8,0
"MIR4686",0,0,1,1,0,0,0,0,0,1,0.561214020054967,0.639402632258167,0.658235796821679,-0.0188331645635119,0,0,4,4,0
"MIR4687",0,0,1,1,0,0,0,0,0,1,0.39630334985329,0.104380217447447,0.113107817594232,-0.00872760014678452,3,0,19,22,3
"MIR4690",0,0,1,1,0,0,0,0,0,1,0.450878168731775,0.336429196149779,0.332162198136452,0.00426699801332658,0,1,1,2,1
"MIR4696",0,0,1,1,0,0,0,0,0,1,0.518615620405713,0.808117572686445,0.823391837563805,-0.0152742648773604,0,0,2,2,0
"MIR4700",0,0,1,1,0,0,0,0,0,1,0.311621342646799,0.914074539718616,0.899071817231667,0.0150027224869488,1,0,25,26,1
"MIR4707",0,0,1,1,0,0,0,0,0,1,0.0947073257137249,0.297069739795684,0.284974656537906,0.0120950832577786,0,0,1,1,0
"MIR4710",0,0,1,1,0,0,0,0,0,1,0.0424716356007416,0.524853056992253,0.485738153664426,0.0391149033278266,1,0,0,1,1
"MIR4717",0,0,1,1,0,0,0,0,0,1,0.531616927245953,0.839307791323786,0.852159707057828,-0.0128519157340414,0,0,4,4,0
"MIR4722",0,0,1,1,0,0,0,0,0,1,0.361145981690926,0.577447659485657,0.564023498374732,0.0134241611109254,0,0,3,3,0
"MIR4723",0,0,1,1,0,0,0,0,0,1,0.293068058145731,0.432137277839679,0.418996379015407,0.0131408988242716,1,0,0,1,1
"MIR4727",0,0,1,1,0,0,0,0,0,1,0.333364254945251,0.358384406311987,0.351419390227098,0.00696501608488914,0,0,3,3,0
"MIR4733",0,0,1,1,0,0,0,0,0,1,0.0308397872111931,0.203087811952443,0.185355180732546,0.0177326312198973,0,0,0,0,0
"MIR4736",0,0,1,1,0,0,0,0,0,1,0.980045153568511,0.0594396835119174,0.059580571064337,-0.000140887552419609,1,0,2,3,1
"MIR4738",0,0,1,1,0,0,0,0,0,1,0.020695296634716,0.0868989393256365,0.062980270366008,0.0239186689596286,1,0,2,3,1
"MIR4741",0,0,1,1,0,0,0,0,0,1,0.557664164503048,0.0390627904110268,0.0371877571638165,0.00187503324721033,1,0,5,6,1
"MIR4749",0,0,1,1,0,0,0,0,0,1,0.0235446789294289,0.473611747800518,0.449438512431141,0.0241732353693777,0,0,2,2,0
"MIR4750",0,0,1,1,0,0,0,0,0,1,0.0202661807650443,0.397753997763993,0.373263628570133,0.0244903691938593,0,0,2,2,0
"MIR4751",0,0,1,1,0,0,0,0,0,1,0.149596752902272,0.346450418613155,0.328512929688491,0.0179374889246641,1,0,1,2,1
"MIR4752",0,0,1,1,0,0,0,0,0,1,0.0199319505147675,0.530358864899621,0.473376486143231,0.0569823787563899,0,0,2,2,0
"MIR4754",0,0,1,1,0,0,0,0,0,1,0.0562648346392151,0.348856129727399,0.329797795757113,0.0190583339702856,0,0,1,1,0
"MIR4756",0,0,1,1,0,0,0,0,0,1,0.580643893734641,0.795212797354425,0.784229521533141,0.0109832758212838,0,0,0,0,0
"MIR4763",0,0,1,1,0,0,0,0,0,1,0.0689823186649258,0.801836096003825,0.765926727439742,0.0359093685640831,0,0,5,5,0
"MIR4781",0,0,1,1,0,0,0,0,0,1,0.0287758744851311,0.104337915156128,0.0830213123393194,0.0213166028168085,2,0,19,21,2
"MIR4783",0,0,1,1,0,0,0,0,0,1,0.0151218254478178,0.722071502894268,0.684603002904348,0.0374684999899197,0,0,2,2,0
"MIR4787",0,0,1,1,0,0,0,0,0,1,0.075623970095525,0.44758238621038,0.409225205918663,0.0383571802917175,0,0,4,4,0
"MIR4795",0,0,1,1,0,0,0,0,0,1,0.0021206114019507,0.237391710747793,0.221859114301543,0.0155325964462502,2,1,13,16,3
"MIR4801",0,0,1,1,0,0,0,0,0,1,0.0693420645162865,0.307148010280327,0.274294206850052,0.0328538034302743,0,0,0,0,0
"MIR483",0,0,1,1,0,0,0,0,0,1,0.0596334644014571,0.641139062094324,0.687723075143412,-0.0465840130490879,0,0,0,0,0
"MIR484",0,0,1,1,0,0,0,0,0,1,0.120495845738128,0.204885345211918,0.193765706321263,0.0111196388906544,1,4,26,31,5
"MIR486",0,0,1,1,0,0,0,0,0,1,0.116835386985187,0.771247773531345,0.835209087750281,-0.0639613142189358,0,0,1,1,0
"MIR487B",0,0,1,1,0,0,0,0,0,1,0.192387134694069,0.747178613888458,0.787703986609929,-0.0405253727214713,0,0,2,2,0
"MIR488",0,0,1,1,0,0,0,0,0,1,0.0526046829043227,0.686699656615551,0.732830255601357,-0.0461305989858065,0,0,3,3,0
"MIR489",0,0,1,1,0,0,0,0,0,1,0.0200038356813963,0.894776255120162,0.933891001394055,-0.0391147462738923,0,0,0,0,0
"MIR492",0,0,1,1,0,0,0,0,0,1,0.496634573591976,0.848460081235471,0.860562936782521,-0.0121028555470499,0,0,0,0,0
"MIR493",0,0,1,1,0,0,0,0,0,1,0.146959634287658,0.803721591444406,0.841121066892568,-0.0373994754481627,0,1,12,13,1
"MIR494",0,0,1,1,0,0,0,0,0,1,0.201622666263443,0.830340514513256,0.867611621304443,-0.0372711067911875,0,0,0,0,0
"MIR495",0,0,1,1,0,0,0,0,0,1,0.19444321245017,0.746749985446294,0.799518247604956,-0.0527682621586616,0,0,1,1,0
"MIR497HG",0,0,1,1,0,0,0,0,0,1,0.045375327634102,0.772191198322424,0.728002331547526,0.0441888667748972,2,0,10,12,2
"MIR4999",0,0,1,1,0,0,0,0,0,1,0.522854262400313,0.148141772871072,0.146323325431759,0.00181844743931203,0,0,0,0,0
"MIR499A",0,0,1,1,0,0,0,0,0,1,0.421533383095018,0.842094798870912,0.826575625708656,0.015519173162256,0,0,12,12,0
"MIR5001",0,0,1,1,0,0,0,0,0,1,0.952320096644254,0.146634141113334,0.147302033394188,-0.000667892280853788,0,0,1,1,0
"MIR5008",0,0,1,1,0,0,0,0,0,1,0.181539525589864,0.34242960734274,0.323009828882276,0.0194197784604641,0,0,1,1,0
"MIR5009",0,0,1,1,0,0,0,0,0,1,0.00101095504632178,0.519722350565553,0.459226332843246,0.060496017722307,2,0,9,11,2
"MIR5089",0,0,1,1,0,0,0,0,0,1,0.0220868482087242,0.370072101081708,0.323468046432589,0.046604054649119,0,0,0,0,0
"MIR5090",0,0,1,1,0,0,0,0,0,1,0.117596925273619,0.473742865170365,0.458669814454767,0.0150730507155981,0,0,5,5,0
"MIR5091",0,0,1,1,0,0,0,0,0,1,0.182373037801644,0.031635488288355,0.0280873288632955,0.00354815942505953,0,2,24,26,2
"MIR512",0,0,1,1,0,0,0,0,0,1,0.402363426861594,0.689971326333118,0.712679124196637,-0.02270779786352,0,0,0,0,0
"MIR515",0,0,1,1,0,0,0,0,0,1,0.120517012596151,0.754743181643548,0.807711728666275,-0.0529685470227262,0,0,0,0,0
"MIR516A1",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR516A2",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR516B1",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR516B2",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR517A",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR517B",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR517C",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR5187",0,0,1,1,0,0,0,0,0,1,0.782927571737099,0.477821122031654,0.474787584988052,0.00303353704360243,2,0,9,11,2
"MIR518A1",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR518A2",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR518B",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR518C",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR518D",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR518E",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR518F",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR5193",0,0,1,1,0,0,0,0,0,1,0.257157532902991,0.574161221916288,0.561403493367518,0.0127577285487692,0,0,1,1,0
"MIR519A1",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR519A2",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR519B",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR519C",0,0,1,1,0,0,0,0,0,1,0.120517012596151,0.754743181643548,0.807711728666275,-0.0529685470227262,0,0,0,0,0
"MIR519D",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR519E",0,0,1,1,0,0,0,0,0,1,0.120517012596151,0.754743181643548,0.807711728666275,-0.0529685470227262,0,0,0,0,0
"MIR520A",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR520B",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR520C",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR520D",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR520F",0,0,1,1,0,0,0,0,0,1,0.120517012596151,0.754743181643548,0.807711728666275,-0.0529685470227262,0,0,0,0,0
"MIR520G",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR520H",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR521",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR522",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR523",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR524",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR525",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR526A1",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR526A2",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR526B",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR527",0,0,1,1,0,0,0,0,0,1,0.0430443989597586,0.770145945717234,0.823826185862852,-0.053680240145618,0,0,4,4,0
"MIR539",0,0,1,1,0,0,0,0,0,1,0.192387134694069,0.747178613888458,0.787703986609929,-0.0405253727214713,0,0,2,2,0
"MIR541",0,0,1,1,0,0,0,0,0,1,0.484132822013686,0.720447533788817,0.738014213262159,-0.0175666794733421,0,0,0,0,0
"MIR543",0,0,1,1,0,0,0,0,0,1,0.237805109327769,0.824324515824044,0.851558238732518,-0.0272337229084741,0,0,1,1,0
"MIR544A",0,0,1,1,0,0,0,0,0,1,0.192387134694069,0.747178613888458,0.787703986609929,-0.0405253727214713,0,0,2,2,0
"MIR544B",0,0,1,1,0,0,0,0,0,1,0.857648937559036,0.338953255752426,0.337446790262054,0.00150646549037137,0,0,0,0,0
"MIR548A1",0,0,1,1,0,0,0,0,0,1,0.0408561101142416,0.790198497930373,0.855986620227476,-0.0657881222971032,0,0,5,5,0
"MIR548A2",0,0,1,1,0,0,0,0,0,1,0.0997039419048472,0.937920228197407,0.946236936591078,-0.00831670839367094,0,0,2,2,0
"MIR548A3",0,0,1,1,0,0,0,0,0,1,0.992707004803877,0.838528247584895,0.838284924687878,0.000243322897017451,0,1,3,4,1
"MIR548AA2",0,0,1,1,0,0,0,0,0,1,0.927566532112015,0.791462881788323,0.793177176741638,-0.00171429495331532,0,0,1,1,0
"MIR548AD",0,0,1,1,0,0,0,0,0,1,0.130681412732432,0.780823845230112,0.874105790941506,-0.093281945711394,0,0,2,2,0
"MIR548AL",0,0,1,1,0,0,0,0,0,1,0.00340640867735668,0.15860480665611,0.11117622084144,0.0474285858146699,2,0,2,4,2
"MIR548AW",0,0,1,1,0,0,0,0,0,1,0.0040159383451404,0.386248342346415,0.350565825634152,0.0356825167122632,0,0,0,0,0
"MIR548B",0,0,1,1,0,0,0,0,0,1,0.115362163847152,0.909619976413516,0.933570519145122,-0.0239505427316064,0,0,0,0,0
"MIR548C",0,0,1,1,0,0,0,0,0,1,0.36724488217412,0.810605623456984,0.792127299473375,0.0184783239836097,1,0,22,23,1
"MIR548D1",0,0,1,1,0,0,0,0,0,1,0.00805898391500818,0.936054972260926,0.955414867612228,-0.0193598953513019,0,1,9,10,1
"MIR548F3",0,0,1,1,0,0,0,0,0,1,0.350896310777623,0.142662298064349,0.0877035818611944,0.0549587162031548,0,0,0,0,0
"MIR548G",0,0,1,1,0,0,0,0,0,1,0.212872125117495,0.542630482502782,0.616355104208867,-0.0737246217060856,0,1,0,1,1
"MIR548H1",0,0,1,1,0,0,0,0,0,1,0.239024934258795,0.796601781465471,0.833174425066842,-0.036572643601371,1,1,2,4,2
"MIR548H2",0,0,1,1,0,0,0,0,0,1,0.159478386965684,0.808314716173102,0.772958197052311,0.0353565191207904,1,0,1,2,1
"MIR548H3",0,0,1,1,0,0,0,0,0,1,0.358312433859097,0.76029937132026,0.809144937270484,-0.0488455659502247,0,0,1,1,0
"MIR548H4",0,0,1,1,0,0,0,0,0,1,0.688883864458125,0.790709645255411,0.811298432534558,-0.0205887872791474,1,0,1,2,1
"MIR548J",0,0,1,1,0,0,0,0,0,1,0.230043703592112,0.795171159843718,0.779859062813029,0.0153120970306894,1,0,4,5,1
"MIR548L",0,0,1,1,0,0,0,0,0,1,0.593642487305732,0.955314482247983,0.951724508440507,0.00358997380747594,0,0,0,0,0
"MIR548O",0,0,1,1,0,0,0,0,0,1,0.934746644456137,0.939685723058263,0.940482104400996,-0.000796381342732966,3,0,18,21,3
"MIR548P",0,0,1,1,0,0,0,0,0,1,0.0453431451183477,0.919052247352728,0.94864764864692,-0.0295954012941927,0,0,1,1,0
"MIR548Q",0,0,1,1,0,0,0,0,0,1,0.228987557693636,0.821068639692871,0.84055525264203,-0.0194866129491594,3,0,15,18,3
"MIR548T",0,0,1,1,0,0,0,0,0,1,0.299988535635501,0.753482180585457,0.804492593191657,-0.0510104126061994,0,1,6,7,1
"MIR549",0,0,1,1,0,0,0,0,0,1,0.0772850168319492,0.772948300326748,0.82509348454172,-0.0521451842149717,0,0,1,1,0
"MIR550A1",0,0,1,1,0,0,0,0,0,1,0.0011778884936693,0.385844478461739,0.350780153899235,0.0350643245625047,0,0,7,7,0
"MIR551A",0,0,1,1,0,0,0,0,0,1,0.848708088188182,0.802488913573974,0.798127791232047,0.00436112234192687,0,0,0,0,0
"MIR551B",0,0,1,1,0,0,0,0,0,1,0.128845058137448,0.859774698068483,0.892393255493724,-0.032618557425241,0,0,0,0,0
"MIR552",0,0,1,1,0,0,0,0,0,1,0.170912483778825,0.156425391859425,0.229298496324628,-0.0728731044652028,0,0,3,3,0
"MIR553",0,0,1,1,0,0,0,0,0,1,0.89958340651652,0.951265887617847,0.95035226983929,0.000913617778557141,2,2,2,6,4
"MIR554",0,0,1,1,0,0,0,0,0,1,0.131193777262785,0.771229741229333,0.833140321007767,-0.0619105797784337,1,0,27,28,1
"MIR555",0,0,1,1,0,0,0,0,0,1,0.363295644590571,0.942742370901547,0.923194240311688,0.0195481305898596,3,0,23,26,3
"MIR556",0,0,1,1,0,0,0,0,0,1,0.0629690449379448,0.811026847299949,0.870592760972052,-0.0595659136721031,0,0,6,6,0
"MIR557",0,0,1,1,0,0,0,0,0,1,0.150170760406744,0.917406951840032,0.901093017444927,0.0163139343951044,0,0,0,0,0
"MIR558",0,0,1,1,0,0,0,0,0,1,0.156978026117153,0.821364134662477,0.848373107973734,-0.027008973311257,2,0,22,24,2
"MIR5580",0,0,1,1,0,0,0,0,0,1,0.0145040615163818,0.384269461781161,0.34193372821528,0.0423357335658806,2,0,6,8,2
"MIR559",0,0,1,1,0,0,0,0,0,1,0.516874401220023,0.818323296340273,0.841479559024988,-0.0231562626847156,1,0,2,3,1
"MIR562",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0
"MIR563",0,0,1,1,0,0,0,0,0,1,0.248786697408694,0.904633351904265,0.887150184100626,0.0174831678036393,0,0,2,2,0
"MIR564",0,0,1,1,0,0,0,0,0,1,0.012969184837932,0.206825567282944,0.176349108186253,0.030476459096691,0,0,1,1,0
"MIR566",0,0,1,1,0,0,0,0,0,1,0.998181606357587,0.880924108447823,0.88096351602195,-3.9407574126793e-05,0,0,4,4,0
