"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y"
"TST",1,0,0,-1.02427,1.171221,-1.420797,0.1696481,0.9772083,-4.531554,1,0,0
"TSTA3",1,0,0,0.5415459,2.840977,2.115892,0.0461227,0.9772083,-4.385081,1,0,0
"TSTD1",1,0,0,0.5923128,2.651916,1.791465,0.08723844,0.9772083,-4.457224,1,0,0
"TSTD2",1,0,0,0.4585791,-2.337865,0.8395732,0.410342,0.9772083,-4.622112,1,0,0
"TTBK1",1,0,0,-0.5527713,4.893137,-1.671737,0.1089982,0.9772083,-4.48234,1,0,0
"TTBK2",1,0,0,-0.2385648,2.901726,-0.712287,0.4839087,0.9772083,-4.636591,1,0,0
"TTC1",1,0,0,-0.181894,2.033598,-0.2367925,0.8150485,0.9772083,-4.670587,1,0,0
"TTC12",1,0,0,0.2382774,3.324696,1.049965,0.3053376,0.9772083,-4.593682,1,0,0
"TTC13",1,0,0,-0.4136752,-6.626402,-0.7115452,0.4843589,0.9772083,-4.636669,1,0,0
"TTC14",1,0,0,0.3370029,6.704171,1.737379,0.09655665,0.9772083,-4.468687,1,0,0
"TTC15",1,0,0,0.001286614,4.729131,0.01068939,0.9915694,0.9992553,-4.674894,1,0,0
"TTC16",1,0,0,-1.300291,1.959981,-1.10664,0.2806195,0.9772083,-4.585126,1,0,0
"TTC17",1,0,0,-0.1095038,4.658544,-0.3031063,0.7647081,0.9772083,-4.667842,1,0,0
"TTC18",1,0,0,0.3282475,6.361557,1.35493,0.1894388,0.9772083,-4.54359,1,0,0
"TTC19",1,0,0,0.08587804,4.846835,0.5783517,0.5690069,0.9772083,-4.64946,1,0,0
"TTC21A",1,0,0,0.0621161,7.008023,0.2633774,0.7947553,0.9772083,-4.669567,1,0,0
"TTC21B",1,0,0,0.6982284,1.005968,1.75102,0.09412944,0.9772083,-4.465813,1,0,0
"TTC22",1,0,0,0.3229567,6.345813,1.684737,0.1064317,0.9772083,-4.479659,1,0,0
"TTC23",1,0,0,0.05683412,6.175979,0.325865,0.7476616,0.9772083,-4.666747,1,0,0
"TTC23L",1,0,0,0.1634053,2.909564,0.5630559,0.5791937,0.9772083,-4.65077,1,0,0
"TTC24",1,0,0,-0.2577602,0.8551171,-0.415033,0.6822102,0.9772083,-4.66171,1,0,0
"TTC25",1,0,0,-0.3074423,0.4183444,-0.5120184,0.6138323,0.9772083,-4.6549,1,0,0
"TTC26",1,0,0,0.5500644,-4.174329,0.7176326,0.4806718,0.9772083,-4.636026,1,0,0
"TTC27",1,0,0,0.3969666,2.191429,0.6041082,0.552063,0.9772083,-4.647179,1,0,0
"TTC28",1,0,0,-0.1611943,1.967196,-0.4475704,0.6589185,0.9772083,-4.659579,1,0,0
"TTC29",1,0,0,-0.427714,1.306024,-1.222585,0.2346563,0.9772083,-4.566521,1,0,0
"TTC3",1,0,0,0.06533188,4.82431,0.2672206,0.7918335,0.9772083,-4.66941,1,0,0
"TTC30A",1,0,0,-0.09472471,5.148748,-0.4239689,0.6757799,0.9772083,-4.66114,1,0,0
"TTC30B",1,0,0,-0.1668164,4.277437,-0.3033613,0.7645165,0.9772083,-4.66783,1,0,0
"TTC31",1,0,0,-0.34225,-6.278714,-0.3780788,0.7090612,0.9772083,-4.663941,1,0,0
"TTC32",1,0,0,0.2411071,7.929401,0.8467928,0.4063928,0.9772083,-4.621227,1,0,0
"TTC33",1,0,0,0.01394679,1.279892,0.03771935,0.9702578,0.9969549,-4.674793,1,0,0
"TTC35",1,0,0,0.2554858,1.97706,0.5670632,0.5765161,0.9772083,-4.65043,1,0,0
"TTC36",1,0,0,0.2200378,5.020524,1.33685,0.1951787,0.9772083,-4.546823,1,0,0
"TTC37",1,0,0,-0.04624541,1.508271,-0.1613408,0.8733242,0.9822655,-4.672897,1,0,0
"TTC38",1,0,0,-0.1950809,2.913882,-0.9589319,0.348202,0.9772083,-4.606644,1,0,0
"TTC39A",1,0,0,-0.3037521,4.040338,-1.462988,0.1578672,0.9772083,-4.52364,1,0,0
"TTC39B",1,0,0,0.8125127,-0.8091899,1.443871,0.1631205,0.9772083,-4.527245,1,0,0
"TTC39C",1,0,0,0.08366363,7.797985,0.4444521,0.6611359,0.9772083,-4.65979,1,0,0
"TTC4",1,0,0,0.01358057,-0.2374899,0.02694223,0.9787531,0.9976325,-4.674847,1,0,0
"TTC5",1,0,0,0.02615452,2.702148,0.04891122,0.9614394,0.9955598,-4.674718,1,0,0
"TTC7A",1,0,0,-0.2138789,4.598329,-0.2875827,0.7764065,0.9772083,-4.668544,1,0,0
"TTC7B",1,0,0,0.5180717,-0.2098714,1.310422,0.2038135,0.9772083,-4.551493,1,0,0
"TTC8",1,0,0,0.07987299,3.913453,0.3372554,0.7391788,0.9772083,-4.66617,1,0,0
"TTC9",1,0,0,-0.6330225,3.71782,-1.804173,0.08516515,0.9772083,-4.454504,1,0,0
"TTC9B",1,0,0,0.5459156,6.86301,2.587161,0.01696031,0.9772083,-4.273573,1,0,0
"TTC9C",1,0,0,-0.3739966,4.71703,-0.7235974,0.4770749,0.9772083,-4.635391,1,0,0
"TTF1",1,0,0,0.3067592,0.9591441,0.4850046,0.6325543,0.9772083,-4.656935,1,0,0
"TTF2",1,0,0,-0.01947831,-4.976035,-0.02836438,0.9776319,0.9974655,-4.674841,1,0,0
"TTK",1,0,0,-0.01631453,3.788085,-0.05539893,0.9563298,0.9951247,-4.674666,1,0,0
"TTL",1,0,0,0.3705992,-3.970834,0.3081369,0.7609293,0.9772083,-4.667607,1,0,0
"TTLL1",1,0,0,0.2470418,2.863358,0.8884207,0.3840989,0.9772083,-4.615997,1,0,0
"TTLL10",1,0,0,-0.04423786,4.613298,-0.2149783,0.8318005,0.9772083,-4.671344,1,0,0
"TTLL11",1,0,0,-0.03832852,5.166649,-0.1882325,0.8524512,0.9792968,-4.672173,1,0,0
"TTLL12",1,0,0,-0.7490941,2.620144,-1.245279,0.2263663,0.9772083,-4.562713,1,0,0
"TTLL13",1,0,0,0.03891518,3.905544,0.2416977,0.8112937,0.9772083,-4.670407,1,0,0
"TTLL2",1,0,0,-2.160755,-2.390337,-2.034941,0.05430911,0.9772083,-4.403556,1,0,0
"TTLL3",1,0,0,0.1951203,1.446005,0.7595416,0.4557367,0.9772083,-4.631465,1,0,0
"TTLL4",1,0,0,0.01445742,4.56404,0.05428254,0.9572089,0.9953847,-4.674676,1,0,0
"TTLL5",1,0,0,0.7112834,0.08867913,1.753908,0.09362224,0.9772083,-4.465203,1,0,0
"TTLL6",1,0,0,0.8725694,-5.200301,0.7983663,0.4333465,0.9772083,-4.627032,1,0,0
"TTLL7",1,0,0,0.2628025,5.594825,1.119154,0.2753628,0.9772083,-4.583188,1,0,0
"TTLL8",1,0,0,-0.01897562,5.517586,-0.09142077,0.9280006,0.9905589,-4.674258,1,0,0
"TTLL9",1,0,0,0.06485155,6.028616,0.2712887,0.7887442,0.9772083,-4.669242,1,0,0
"TTN",1,0,0,-1.803708,1.134063,-2.534846,0.01902287,0.9772083,-4.286172,1,0,0
"TTPA",1,0,0,0.1602588,-2.957332,0.2442373,0.8093515,0.9772083,-4.670312,1,0,0
"TTPAL",1,0,0,0.8589462,-5.996715,0.943559,0.3558276,0.9772083,-4.608736,1,0,0
"TTR",1,0,0,0.7668187,8.765022,2.051869,0.05249691,0.9772083,-4.399715,1,0,0
"TTTY10",1,0,0,-0.01432924,-7.422275,-0.06102572,0.9518997,0.9948227,-4.674616,1,0,0
"TTTY11",1,0,0,-0.1032482,3.25299,-0.3651212,0.7185709,0.9772083,-4.664675,1,0,0
"TTTY12",1,0,0,2.141618,-4.416161,2.185444,0.03999584,0.9772083,-4.369004,1,0,0
"TTTY13",1,0,0,0.07468204,-7.124683,0.1589399,0.8751926,0.9828069,-4.672956,1,0,0
"TTTY14",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY15",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY16",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY17A",1,0,0,0.1452237,-7.258897,0.4251689,0.6749182,0.9772083,-4.661063,1,0,0
"TTTY17B",1,0,0,-0.5093911,-4.718928,-0.4816666,0.6348857,0.9772083,-4.657179,1,0,0
"TTTY18",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY19",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY1B",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY2",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY20",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY21",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY22",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY23",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY3B",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY4C",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY5",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY6",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY6B",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY7",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY8",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTTY9B",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTYH1",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTYH2",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TTYH3",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"TUB",1,0,0,0.140204,5.776831,0.8540687,0.4024376,0.9772083,-4.620329,1,0,0
"TUBA1A",1,0,0,0.3171225,-0.6978488,0.5666101,0.5768185,0.9772083,-4.650468,1,0,0
"TUBA1B",1,0,0,0.2724089,3.732041,0.8377666,0.411334,0.9772083,-4.622332,1,0,0
"TUBA1C",1,0,0,-0.04506792,5.675959,-0.1559289,0.8775368,0.9839166,-4.673029,1,0,0
"TUBA3C",1,0,0,-1.262117,-2.245534,-1.110441,0.2790149,0.9772083,-4.584539,1,0,0
"TUBA3D",1,0,0,0.1581985,8.26989,0.4090063,0.6865611,0.9772083,-4.662088,1,0,0
"TUBA3E",1,0,0,-0.5816666,9.965221,-1.919654,0.06820345,0.9772083,-4.429357,1,0,0
"TUBA4A",1,0,0,-0.3824849,7.642229,-1.358379,0.188359,0.9772083,-4.542969,1,0,0
"TUBA4B",1,0,0,-1.327673,-6.953367,-2.733488,0.01225165,0.9772083,-4.238209,1,0,0
"TUBA8",1,0,0,0.3031219,0.3751302,0.6286158,0.5361903,0.9772083,-4.644922,1,0,0
"TUBAL3",1,0,0,1.255374,-2.728357,1.643679,0.1147168,0.9772083,-4.488084,1,0,0
"TUBB",1,0,0,-1.978963,0.4248309,-1.707527,0.1020558,0.9772083,-4.474932,1,0,0
"TUBB1",1,0,0,-0.3994889,6.189621,-0.713019,0.4834647,0.9772083,-4.636514,1,0,0
"TUBB2A",1,0,0,-0.77894,-1.69389,-1.066838,0.2978217,0.9772083,-4.591173,1,0,0
"TUBB2B",1,0,0,0.1087808,3.000423,0.1691725,0.8672348,0.9806429,-4.672698,1,0,0
"TUBB2C",1,0,0,0.5361789,-5.296572,0.5150447,0.6117513,0.9772083,-4.654666,1,0,0
"TUBB3",1,0,0,-0.210579,8.918128,-0.6673104,0.5116389,0.9772083,-4.641189,1,0,0
"TUBB4",1,0,0,0.3681194,3.816634,0.5496968,0.5881651,0.9772083,-4.651887,1,0,0
"TUBB4Q",1,0,0,-0.762896,5.334944,-0.77796,0.4450289,0.9772083,-4.629387,1,0,0
"TUBB6",1,0,0,-0.5911723,-0.6406415,-0.6170816,0.5436299,0.9772083,-4.645995,1,0,0
"TUBB8",1,0,0,-0.4307893,8.320283,-1.455771,0.159834,0.9772083,-4.525004,1,0,0
"TUBBP5",1,0,0,-1.026313,-0.5324933,-0.9483712,0.3534285,0.9772083,-4.608084,1,0,0
"TUBD1",1,0,0,0.412914,-5.433115,0.4416199,0.6631526,0.9772083,-4.65998,1,0,0
"TUBE1",1,0,0,0.05461252,4.63095,0.07690368,0.9394079,0.9917944,-4.674447,1,0,0
"TUBG1",1,0,0,0.7052238,-5.222668,0.6108655,0.5476619,0.9772083,-4.646565,1,0,0
"TUBG2",1,0,0,-1.099658,-3.433439,-0.7647423,0.4526975,0.9772083,-4.630883,1,0,0
"TUBGCP2",1,0,0,0.2011196,2.729939,0.9118767,0.3718965,0.9772083,-4.612954,1,0,0
"TUBGCP3",1,0,0,-0.06972671,2.761703,-0.2277163,0.8220079,0.9772083,-4.670911,1,0,0
"TUBGCP4",1,0,0,-0.4871727,5.430886,-1.029929,0.3144361,0.9772083,-4.596619,1,0,0
"TUBGCP5",1,0,0,-0.09681505,3.59242,-0.1867125,0.8536282,0.9793741,-4.672217,1,0,0
"TUBGCP6",1,0,0,0.2532311,5.951364,1.436566,0.1651649,0.9772083,-4.528614,1,0,0
"TUFM",1,0,0,0.1119751,4.623136,0.5848389,0.5647143,0.9772083,-4.648894,1,0,0
"TUFT1",1,0,0,0.2940365,4.587202,1.427102,0.1678439,0.9772083,-4.530381,1,0,0
"TUG1",1,0,0,0.2777919,6.93273,1.277309,0.2150493,0.9772083,-4.557249,1,0,0
"TULP1",1,0,0,-0.006300762,7.63429,-0.03271862,0.9741994,0.997338,-4.67482,1,0,0
"TULP2",1,0,0,-1.073456,0.9282481,-2.123749,0.04539044,0.9772083,-4.383274,1,0,0
"TULP3",1,0,0,0.9892476,-1.479846,1.89986,0.07088122,0.9772083,-4.43372,1,0,0
"TULP4",1,0,0,-0.9865521,-4.692272,-0.8436681,0.4080991,0.9772083,-4.621611,1,0,0
"TUSC1",1,0,0,0.6644745,1.109458,1.117224,0.2761691,0.9772083,-4.583488,1,0,0
"TUSC2",1,0,0,-0.1835504,2.524226,-0.7483352,0.4623271,0.9772083,-4.632708,1,0,0
"TUSC3",1,0,0,0.4408652,4.472218,0.9127445,0.3714501,0.9772083,-4.61284,1,0,0
"TUSC5",1,0,0,-3.00529,-3.296754,-2.593809,0.01671378,0.9772083,-4.27197,1,0,0
"TUT1",1,0,0,-0.1253838,2.015738,-0.4346111,0.6681546,0.9772083,-4.660446,1,0,0
"TWF1",1,0,0,-2.419131,-4.907583,-2.181904,0.04028886,0.9772083,-4.369827,1,0,0
"TWF2",1,0,0,0.2689981,-7.4675,1.37158,0.1842712,0.9772083,-4.540585,1,0,0
"TWIST1",0.4624249,0.1814301,-0.2097574,0.1534662,3.48243,0.6447633,0.5258681,0.9772083,-4.643389,0.8151534,-0.08641751,-0.2062544
"TWIST2",1,0,0,0.003166185,3.842552,0.01412546,0.9888595,0.9992553,-4.674888,1,0,0
"TWISTNB",1,0,0,0.2166504,4.173963,0.6943573,0.4948575,0.9772083,-4.638457,1,0,0
"TWSG1",1,0,0,0.946254,-5.494377,0.859696,0.3993955,0.9772083,-4.61963,1,0,0
"TXK",1,0,0,-0.1084782,-6.738382,-0.146727,0.884708,0.9844303,-4.673243,1,0,0
"TXLNA",1,0,0,0.05871983,3.449617,0.139089,0.8906681,0.9844303,-4.673412,1,0,0
"TXLNB",1,0,0,-0.7043518,3.173798,-1.876693,0.07413215,0.9772083,-4.438799,1,0,0
"TXLNG",1,0,0,0.2164106,4.243606,0.4365008,0.6668044,0.9772083,-4.660321,1,0,0
"TXN",1,0,0,0.06729595,1.736484,0.2766513,0.7846772,0.9772083,-4.669017,1,0,0
"TXN2",1,0,0,0.1988531,5.368144,1.151272,0.2622023,0.9772083,-4.578136,1,0,0
"TXNDC11",1,0,0,0.4933374,1.58801,0.9686924,0.3434184,0.9772083,-4.605302,1,0,0
"TXNDC12",1,0,0,0.02484542,3.933704,0.1107045,0.9128726,0.9879874,-4.673958,1,0,0
"TXNDC15",1,0,0,-0.3262031,6.579591,-1.392718,0.1778726,0.9772083,-4.536733,1,0,0
"TXNDC16",1,0,0,-0.06347103,4.873957,-0.3591565,0.7229642,0.9772083,-4.665005,1,0,0
"TXNDC17",1,0,0,-0.06699387,5.810405,-0.3706328,0.71452,0.9772083,-4.664366,1,0,0
"TXNDC2",1,0,0,-0.4603986,4.600033,-2.075641,0.05004329,0.9772083,-4.394301,1,0,0
"TXNDC3",1,0,0,-0.0164858,3.923967,-0.09106976,0.9282762,0.9905589,-4.674263,1,0,0
"TXNDC5",1,0,0,-0.1590562,3.75782,-0.9109055,0.3723966,0.9772083,-4.613082,1,0,0
"TXNDC6",1,0,0,-0.1673495,3.303854,-0.740787,0.466798,0.9772083,-4.633535,1,0,0
"TXNDC8",1,0,0,-0.7608198,-2.306871,-0.7916825,0.4371518,0.9772083,-4.62781,1,0,0
"TXNDC9",1,0,0,-0.6903304,2.3746,-1.10515,0.2812502,0.9772083,-4.585356,1,0,0
"TXNIP",1,0,0,-0.8109924,6.474369,-1.919148,0.06827074,0.9772083,-4.429469,1,0,0
"TXNL1",1,0,0,0.05556563,-1.259919,0.11805,0.9071187,0.9868374,-4.673828,1,0,0
"TXNL4A",1,0,0,0.04977327,-7.121329,0.1219703,0.9040499,0.98622,-4.673756,1,0,0
"TXNL4B",1,0,0,0.02233807,3.137645,0.11064,0.9129232,0.9879874,-4.673959,1,0,0
"TXNRD1",1,0,0,0.4262623,9.768499,1.097787,0.2843819,0.9772083,-4.586487,1,0,0
"TXNRD2",1,0,0,-0.217674,5.256892,-1.305962,0.2052999,0.9772083,-4.552275,1,0,0
"TXNRD3IT1",1,0,0,-0.1091122,3.760437,-0.5552693,0.5844145,0.9772083,-4.651424,1,0,0
"TYK2",1,0,0,0.1136892,6.683121,0.5614154,0.5802917,0.9772083,-4.650908,1,0,0
"TYMP",1,0,0,0.2899274,4.832381,1.579142,0.1288336,0.9772083,-4.501078,1,0,0
"TYMS",1,0,0,0.09102239,2.797261,0.205079,0.8394302,0.9772083,-4.671664,1,0,0
"TYR",1,0,0,-0.09375825,-7.540945,-0.6093569,0.5486429,0.9772083,-4.646702,1,0,0
"TYRO3",1,0,0,0.2159017,7.171741,1.148715,0.2632325,0.9772083,-4.578542,1,0,0
"TYROBP",1,0,0,-0.5448239,4.563979,-0.9500755,0.3525814,0.9772083,-4.607853,1,0,0
"TYRP1",1,0,0,-0.5445216,4.258678,-1.144976,0.2647447,0.9772083,-4.579135,1,0,0
"TYSND1",1,0,0,-1.634814,-0.7047854,-1.952742,0.06392554,0.9772083,-4.422018,1,0,0
"TYW1",1,0,0,0.1349745,-7.208761,0.3373239,0.7391279,0.9772083,-4.666166,1,0,0
"TYW1B",1,0,0,-0.02058169,8.492909,-0.03777131,0.9702169,0.9969549,-4.674793,1,0,0
"TYW3",1,0,0,0.05652047,1.958066,0.1860957,0.8541059,0.9793741,-4.672235,1,0,0
"U2AF1",1,0,0,0.031048,3.183114,0.1009163,0.9205476,0.9893985,-4.674118,1,0,0
"U2AF1L4",1,0,0,0.3401987,3.243431,1.441802,0.1636973,0.9772083,-4.527633,1,0,0
"U2AF2",1,0,0,-0.03518164,6.679941,-0.2233614,0.8253526,0.9772083,-4.671062,1,0,0
"UACA",1,0,0,0.4014424,0.840167,1.090408,0.2875458,0.9772083,-4.587614,1,0,0
"UAP1",1,0,0,0.4475058,0.423537,0.3492389,0.7302908,0.9772083,-4.665541,1,0,0
"UAP1L1",1,0,0,0.1246369,5.864878,0.9436861,0.3557641,0.9772083,-4.608718,1,0,0
"UBA1",1,0,0,-0.3370707,3.761315,-1.36042,0.1877225,0.9772083,-4.542602,1,0,0
"UBA2",1,0,0,-0.2192118,2.175162,-0.4888268,0.6298896,0.9772083,-4.656653,1,0,0
"UBA3",1,0,0,0.1251039,9.274869,0.9211733,0.3671321,0.9772083,-4.611729,1,0,0
"UBA5",1,0,0,0.04635519,5.693452,0.2080125,0.8371676,0.9772083,-4.671571,1,0,0
"UBA52",1,0,0,-0.1807278,6.626096,-0.9514732,0.3518878,0.9772083,-4.607663,1,0,0
"UBA6",1,0,0,-0.1076222,4.821724,-0.6632786,0.5141674,0.9772083,-4.641587,1,0,0
"UBA7",1,0,0,-0.1963461,9.998045,-1.016036,0.320856,0.9772083,-4.598628,1,0,0
"UBAC1",1,0,0,-0.05238078,5.937953,-0.2900737,0.7745256,0.9772083,-4.668434,1,0,0
"UBAC2",1,0,0,0.5505445,7.668208,2.091419,0.04847213,0.9772083,-4.390695,1,0,0
"UBAP1",1,0,0,-0.6439477,4.657786,-1.910996,0.0693636,0.9772083,-4.431268,1,0,0
"UBAP2",1,0,0,-0.1574946,5.222976,-0.6608377,0.5157016,0.9772083,-4.641828,1,0,0
"UBAP2L",1,0,0,0.1360556,5.563831,0.8263551,0.4176353,0.9772083,-4.623714,1,0,0
"UBASH3A",1,0,0,-0.1169988,7.118186,-0.5136251,0.612727,0.9772083,-4.654776,1,0,0
"UBASH3B",1,0,0,0.1524221,8.640755,0.5922575,0.5598259,0.9772083,-4.64824,1,0,0
"UBB",1,0,0,0.1473894,1.906464,0.1017008,0.9199321,0.9891947,-4.674105,1,0,0
"UBC",1,0,0,0.9295331,5.101878,2.285181,0.03249511,0.9772083,-4.345667,1,0,0
"UBD",1,0,0,-0.3917713,11.36352,-0.9208686,0.3672876,0.9772083,-4.611769,1,0,0
"UBE2A",1,0,0,0.03109011,10.67819,0.1211796,0.9046687,0.98622,-4.673771,1,0,0
"UBE2B",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UBE2C",1,0,0,-0.05413012,6.041312,-0.2500261,0.8049292,0.9772083,-4.670093,1,0,0
"UBE2CBP",1,0,0,-0.08643292,4.962303,-0.5135213,0.6127984,0.9772083,-4.654784,1,0,0
"UBE2D1",1,0,0,-1.437668,2.300541,-2.084927,0.04911314,0.9772083,-4.39218,1,0,0
"UBE2D2",1,0,0,0.2236085,2.142116,0.7518056,0.4602801,0.9772083,-4.632325,1,0,0
"UBE2D3",1,0,0,-0.4738948,3.888105,-1.294618,0.2091178,0.9772083,-4.554254,1,0,0
"UBE2D4",1,0,0,0.132036,5.71104,0.8250555,0.4183568,0.9772083,-4.623871,1,0,0
"UBE2DNL",1,0,0,-0.05611677,7.327645,-0.448912,0.6579655,0.9772083,-4.659487,1,0,0
"UBE2E1",1,0,0,-0.05243218,1.341222,-0.1832747,0.8562915,0.979527,-4.672315,1,0,0
"UBE2E2",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UBE2E3",1,0,0,-0.07089537,6.013535,-0.2934384,0.7719872,0.9772083,-4.668284,1,0,0
"UBE2F",1,0,0,-0.05550089,3.345051,-0.1586195,0.875442,0.9830127,-4.672964,1,0,0
"UBE2G1",1,0,0,-0.5800469,4.959874,-1.244297,0.2267203,0.9772083,-4.562878,1,0,0
"UBE2G2",1,0,0,0.3544832,3.249696,1.589209,0.1265407,0.9772083,-4.499072,1,0,0
"UBE2H",1,0,0,-0.009607197,4.329763,-0.05139414,0.9594837,0.9954058,-4.674699,1,0,0
"UBE2I",1,0,0,0.05923621,4.930157,0.2960809,0.7699954,0.9772083,-4.668164,1,0,0
"UBE2J1",1,0,0,-0.5387945,5.261712,-1.036582,0.3113937,0.9772083,-4.595649,1,0,0
"UBE2J2",1,0,0,0.02569793,6.396437,0.1268644,0.900221,0.9853958,-4.673662,1,0,0
"UBE2K",1,0,0,-0.2335327,7.087131,-0.9418966,0.3566589,0.9772083,-4.60896,1,0,0
"UBE2L3",1,0,0,-0.001931712,3.926355,-0.01357771,0.9892915,0.9992553,-4.674889,1,0,0
"UBE2L6",1,0,0,-0.08589841,4.447302,-0.6558569,0.5188401,0.9772083,-4.642315,1,0,0
"UBE2M",1,0,0,-0.01067064,6.230809,-0.04936346,0.9610831,0.9954065,-4.674715,1,0,0
"UBE2MP1",1,0,0,-0.09926157,4.780612,-0.4403619,0.6640492,0.9772083,-4.660064,1,0,0
"UBE2N",1,0,0,-0.4430175,-2.518924,-0.6314428,0.5343753,0.9772083,-4.644656,1,0,0
"UBE2NL",1,0,0,-0.06935238,4.621999,-0.4517642,0.6559414,0.9772083,-4.659293,1,0,0
"UBE2O",1,0,0,0.001849378,4.855977,0.01251903,0.9901264,0.9992553,-4.674891,1,0,0
"UBE2Q1",1,0,0,-1.563188,-6.035858,-1.751071,0.09412039,0.9772083,-4.465802,1,0,0
"UBE2Q2",1,0,0,-0.01079293,6.159978,-0.06762414,0.9467068,0.9940349,-4.67455,1,0,0
"UBE2Q2P1",1,0,0,0.02209584,6.077417,0.04181789,0.9670279,0.996267,-4.674768,1,0,0
"UBE2QL1",1,0,0,-0.08831638,5.71266,-0.3773529,0.7095927,0.9772083,-4.663983,1,0,0
"UBE2R2",1,0,0,0.6525711,2.077515,1.417258,0.1706677,0.9772083,-4.532211,1,0,0
"UBE2S",1,0,0,-0.4454768,-6.514823,-0.8169188,0.4228918,0.9772083,-4.624844,1,0,0
"UBE2T",1,0,0,-0.1402425,6.4956,-0.7691574,0.4501272,0.9772083,-4.630386,1,0,0
"UBE2U",1,0,0,-0.4464187,4.364495,-1.50736,0.146202,0.9772083,-4.515152,1,0,0
"UBE2V1",1,0,0,-0.6573129,2.27418,-1.070116,0.296377,0.9772083,-4.590682,1,0,0
"UBE2V2",1,0,0,0.02281169,-7.596455,0.2041518,0.8401457,0.9772083,-4.671693,1,0,0
"UBE2W",1,0,0,-0.7462399,-3.990835,-1.195147,0.2449839,0.9772083,-4.571053,1,0,0
"UBE2Z",1,0,0,-0.1167858,1.679751,-0.5852376,0.564451,0.9772083,-4.648859,1,0,0
"UBE3A",1,0,0,-0.05027985,3.478604,-0.2373919,0.8145893,0.9772083,-4.670565,1,0,0
"UBE3B",1,0,0,0.1169429,4.758771,0.6896284,0.4977688,0.9772083,-4.638942,1,0,0
"UBE3C",1,0,0,0.04857109,6.888993,0.3195119,0.7524073,0.9772083,-4.667061,1,0,0
"UBE4A",1,0,0,0.2414349,5.937833,2.158912,0.04224032,0.9772083,-4.375158,1,0,0
"UBE4B",1,0,0,0.201908,6.164172,1.133288,0.2695131,0.9772083,-4.580979,1,0,0
"UBFD1",1,0,0,0.05811474,6.34362,0.3685128,0.7160771,0.9772083,-4.664486,1,0,0
"UBIAD1",1,0,0,0.1500981,6.904231,1.128925,0.2713089,0.9772083,-4.581663,1,0,0
"UBL3",1,0,0,0.01610488,4.264818,0.08974705,0.929315,0.9905589,-4.674282,1,0,0
"UBL4A",1,0,0,0.2885668,5.521502,1.455912,0.1597953,0.9772083,-4.524978,1,0,0
"UBL4B",1,0,0,-0.02846675,4.377917,-0.1395755,0.8902883,0.9844303,-4.673401,1,0,0
"UBL5",1,0,0,0.1480419,2.472504,0.6495747,0.5228136,0.9772083,-4.642925,1,0,0
