"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y","logFC_Rel_vs_R","P.Value_Rel_vs_R"
"AADAT",1,0,0,-2.40375882954913,-0.923894790462637,-1.92503443713727,0.0674910607546149,0.977208286870888,-4.42816747651507,1,0,0,-2.7766201816487,0.0479348231312578
"AAGAB",1,0,0,-0.248817374090039,5.01950062772158,-1.99561607007362,0.0587362205223215,0.977208286870888,-4.41242821673829,1,0,0,-0.028636698535383,0.855258766002568
"AAK1",1,0,0,0.335869845065523,6.51002160792063,1.18020777153184,0.250748916613298,0.977208286870888,-4.57348781092745,1,0,0,0.542871701391947,0.0985198678736035
"AAMP",1,0,0,-0.0235545339464878,5.75372204246195,-0.121664885887905,0.904288919684475,0.986220046200516,-4.67376163340894,1,0,0,0.140936249459941,0.632431534391667
"AANAT",1,0,0,-0.256615237524501,-2.09536560562553,-0.5049510336037,0.618705101838838,0.977208286870888,-4.65544271770033,1,0,0,-0.424700503599586,0.582556967328665
"AARS",1,0,0,0.161640907402793,4.40668362120977,0.678705050918133,0.504530486032793,0.977208286870888,-4.64004987934814,1,0,0,0.14060433730863,0.627856986993002
"AARS2",1,0,0,-0.0221115618450227,7.42165273195605,-0.0943222602292604,0.925722457014481,0.990173046630406,-4.67421683017292,1,0,0,0.260736122400447,0.358172138846994
"AARSD1",1,0,0,0.288374620984183,5.1651989352161,1.32162262808599,0.200118351807952,0.977208286870888,-4.54952233357639,1,0,0,0.459586823919683,0.162910898175335
"AASDH",1,0,0,-0.175255495771268,3.46742399634065,-0.846715203430084,0.406435175952465,0.977208286870888,-4.62123684980858,1,0,0,-0.147388674252986,0.457427698936189
"AASDHPPT",1,0,0,0.0801715149372493,4.44119679698542,0.329650105429639,0.744838999647331,0.977208286870888,-4.66655735760335,1,0,0,-0.0134544408778217,0.956868492811155
"AASS",1,0,0,-0.746654638169584,2.41266519835058,-0.652786932071796,0.520779786069523,0.977208286870888,-4.64261412614421,1,0,0,-1.68734217146235,0.195969664519787
"AATF",1,0,0,0.00412368505594518,6.18382813097957,0.0274587185240348,0.97834591853939,0.99750713078026,-4.67484483264731,1,0,0,0.198565029512941,0.314509390981076
"AATK",1,0,0,-1.15746962095604,2.22629747684886,-2.02718125332478,0.0551583814212712,0.977208286870888,-4.40531218474712,1,0,0,0.224597297092381,0.721030175149433
"ABAT",1,0,0,0.113827800246235,3.97731369037672,0.448828744502764,0.658024596470607,0.977208286870888,-4.65949313510111,1,0,0,0.272598462108918,0.370924894978108
"ABCA1",1,0,0,-0.189824439122808,-5.8518562831385,-0.26662623679305,0.792285147951439,0.977208286870888,-4.6694346545476,1,0,0,-0.341179169191326,0.674825415481839
"ABCA10",1,0,0,0.769633004569476,6.40777102610912,1.59431772327743,0.125390071094493,0.977208286870888,-4.49805090706247,1,0,0,0.976262343734049,0.162587346662322
"ABCA11P",1,0,0,0.12614670504641,-0.295581842316195,0.223020510163715,0.825614558753053,0.977208286870888,-4.67107355257716,1,0,0,0.805786844119828,0.203617558177423
"ABCA12",1,0,0,0.501442968784667,0.932692580584119,0.989879083532106,0.333190347945809,0.977208286870888,-4.60234806104498,1,0,0,0.51164329191185,0.291811950886243
"ABCA13",1,0,0,0.240581250699248,-1.91385631498069,0.259850524975886,0.797439242457251,0.977208286870888,-4.66970826292013,1,0,0,-0.212868857489941,0.858602175561613
"ABCA17P",1,0,0,0.311397600911972,5.35327902097652,0.258703356530525,0.79831280542998,0.977208286870888,-4.66975389745151,1,0,0,2.08095419823633,0.11233723096036
"ABCA2",1,0,0,0.273042334325785,7.76147487257283,1.00091616467559,0.327946272992815,0.977208286870888,-4.60078806587117,1,0,0,0.203332077326915,0.597269751282515
"ABCA3",1,0,0,0.10116372184121,4.5887022591318,0.209406451411732,0.83609286954875,0.977208286870888,-4.67152596217263,1,0,0,-0.20990620399609,0.653328588042768
"ABCA4",1,0,0,1.16484689413196,-3.93859599577672,1.31046506644172,0.203799340772624,0.977208286870888,-4.55148588392258,1,0,0,1.49260292513037,0.117902165761061
"ABCA5",1,0,0,-0.289432938306238,3.28288648119199,-0.664576272772327,0.513352859959614,0.977208286870888,-4.64145918606102,1,0,0,0.63036214227242,0.492541749894087
"ABCA6",1,0,0,0.176422974593903,-0.481409034821811,0.159384249998335,0.874846724060321,0.982687476256793,-4.67294510639967,1,0,0,1.33520829448008,0.213543297613576
"ABCA7",1,0,0,-0.256618453397514,7.07790370955064,-1.3654235869654,0.186168836547957,0.977208286870888,-4.54169904571898,1,0,0,0.533432638437333,0.0667665537272099
"ABCA8",1,0,0,0.437207179337827,-4.83452833935157,0.345899395259297,0.732763823950558,0.977208286870888,-4.66571862553181,1,0,0,0.574264473466905,0.7270074050549
"ABCA9",1,0,0,0.609722477969664,-0.47139338466162,0.763575926522852,0.453378096059445,0.977208286870888,-4.63101407192206,1,0,0,0.700494847770336,0.515040991457036
"ABCB1",1,0,0,-0.682865938161185,-4.95979140169253,-0.793654294237442,0.436027048731627,0.977208286870888,-4.62758096953039,1,0,0,1.11639787583291,0.33170342371646
"ABCB10",1,0,0,0.136530340004591,5.85932773337213,0.229568484649498,0.820586481221989,0.977208286870888,-4.67084589718239,1,0,0,-0.178902819635158,0.800713668356936
"ABCB11",1,0,0,-0.467145417754177,6.08300549692525,-1.20729547632574,0.240369833572508,0.977208286870888,-4.56905596439933,1,0,0,-0.141155890160232,0.749648031069064
"ABCB4",1,0,0,-1.63069575259168,1.56130050270768,-2.77820003034669,0.0110798454508737,0.977208286870888,-4.22738379118469,1,0,0,-0.783124417201645,0.191118379010418
"ABCB5",1,0,0,-1.07728654150499,-4.53209246823708,-0.788679697565867,0.438868119876673,0.977208286870888,-4.62815697758784,1,0,0,-0.480909962162888,0.741103591982224
"ABCB6",1,0,0,-1.06354708027155,3.73895924665252,-1.75361784780554,0.0936731159170779,0.977208286870888,-4.46526456048391,1,0,0,-0.946689814991711,0.17487750566634
"ABCB7",1,0,0,-0.138871225637109,6.06504357176021,-0.748236579746837,0.462385286570888,0.977208286870888,-4.63271880230422,1,0,0,-0.193432183344135,0.386906318239904
"ABCB8",1,0,0,0.423948662530137,3.39460385829266,1.90041962569614,0.0708042746577762,0.977208286870888,-4.43359683234139,1,0,0,0.30818466589279,0.319701128167516
"ABCB9",1,0,0,-0.131629677419122,1.11645060796691,-0.327904123563345,0.746140543200425,0.977208286870888,-4.6666451238746,1,0,0,0.00660789365982883,0.989843622738338
"ABCC1",1,0,0,-0.859925606941575,-1.84009401756656,-0.495775775610554,0.625058100557444,0.977208286870888,-4.65613619513178,1,0,0,-1.11947624159943,0.557533230370171
"ABCC10",1,0,0,0.444772354612369,7.9974565942248,1.54323425279056,0.137295202312214,0.977208286870888,-4.50816965429865,1,0,0,0.156828351809192,0.648997365277162
"ABCC11",1,0,0,0.370182401766221,5.04841239227425,1.81028359905792,0.0841834351375326,0.977208286870888,-4.45319250041397,1,0,0,0.472797580339083,0.104081914066549
"ABCC12",1,0,0,1.31564995301552,-4.45997760414884,1.64573802151577,0.114288772870958,0.977208286870888,-4.48766467281034,1,0,0,0.472584424962466,0.634682650530202
"ABCC13",1,0,0,-0.194747725496189,-7.49285514518934,-0.837467745437585,0.411498270480629,0.977208286870888,-4.62236865892052,1,0,0,0.307718011042582,0.268617364570803
"ABCC2",1,0,0,0.660139297018664,3.08690682254724,2.64954751752727,0.0147752860566213,0.977208286870888,-4.25851246540882,1,0,0,0.608914460975124,0.0854064056668992
"ABCC3",1,0,0,-0.107440565839502,1.85708249948364,-0.11135551162264,0.912362455358874,0.987987447866578,-4.67394676992646,1,0,0,-0.189707810851448,0.880727475027578
"ABCC4",1,0,0,-1.22811256384325,4.85012026351398,-1.77994570356356,0.0891552727865176,0.977208286870888,-4.45968057808597,1,0,0,-0.745178691393567,0.268631135248958
"ABCC5",1,0,0,-0.289846868506825,5.45045121493377,-1.1244094176174,0.27317698681672,0.977208286870888,-4.58236933692573,1,0,0,-0.313151929490466,0.314150818578856
"ABCC6",1,0,0,-0.762249175699672,-6.83383721406032,-1.10748144217724,0.280263621124956,0.977208286870888,-4.58499644218241,1,0,0,-0.49572207015303,0.518592860979712
"ABCC6P1",1,0,0,-0.462864577819682,2.86190491707645,-0.756009734216118,0.457807622816394,0.977208286870888,-4.63185884671564,1,0,0,0.768962466891151,0.291153907035945
"ABCC6P2",1,0,0,-3.11115465059628,-4.27868426387285,-3.32192241484302,0.00315103990868697,0.977208286870888,-4.09678503151638,1,0,0,-0.824186704658118,0.510614367852293
"ABCC8",1,0,0,-0.59898260340684,-5.4664685026905,-0.629174361295626,0.535831470800556,0.977208286870888,-4.64486950871361,1,0,0,0.734164460256145,0.501261389099193
"ABCC9",1,0,0,-0.381592059924915,-5.82549917784051,-0.349038318754231,0.730439252515011,0.977208286870888,-4.66555204873111,1,0,0,0.876243463675308,0.502821954682524
"ABCD1",1,0,0,0.190153038515124,4.46040354447901,0.624756477488829,0.538673478267528,0.977208286870888,-4.6452828845701,1,0,0,0.382373156095316,0.247590004375113
"ABCD2",1,0,0,-0.549677904253723,0.778566435128272,-0.372499785219754,0.713149814906251,0.977208286870888,-4.66426038785829,1,0,0,-0.392562941686334,0.813879390921316
"ABCD3",1,0,0,-0.126052350231468,6.01648118777913,-0.718217579276335,0.48031835444418,0.977208286870888,-4.63596397671365,1,0,0,0.231141586802982,0.296283759044038
"ABCD4",1,0,0,0.13008473586565,5.45444629168232,0.575950930470404,0.570599676515865,0.977208286870888,-4.64966757943637,1,0,0,0.0509440290576855,0.856015227062961
"ABCE1",1,0,0,-0.0462165610284559,5.7577745001097,-0.172919377172147,0.864324501832497,0.980393283299542,-4.67259889567899,1,0,0,-0.231024445986899,0.438418888136716
"ABCF1",1,0,0,-0.0705110901005188,6.93156370680085,-0.460838745062114,0.649519487189779,0.977208286870888,-4.65866495022252,1,0,0,0.0727286091135237,0.713895111151235
"ABCF2",1,0,0,-0.0259381583893283,5.42739571604415,-0.115837386369327,0.908851340637028,0.987533893877521,-4.67386829226282,1,0,0,-0.188431891634566,0.45838822553384
"ABCF3",1,0,0,0.156144385963663,5.78882383383561,1.08205452175994,0.291157883400645,0.977208286870888,-4.58888240405392,1,0,0,0.158447280795652,0.355523792215001
"ABCG1",1,0,0,0.440304842089786,4.5403668795824,1.06603817351168,0.298174840034183,0.977208286870888,-4.59129267033781,1,0,0,0.174793212795797,0.725647865139402
"ABCG2",1,0,0,-1.65338937157563,1.83136460734246,-1.87307680233332,0.0746512299323124,0.977208286870888,-4.43958971698378,1,0,0,-1.37851066585356,0.182876390317471
"ABCG4",1,0,0,1.1254100577377,-6.74621398682564,1.92308695832725,0.0677481352550702,0.977208286870888,-4.42859819774685,1,0,0,0.425816473539268,0.478433360169829
"ABCG5",1,0,0,0.0472606253284766,-5.36010767743186,0.0633671028248102,0.950056789571298,0.994513551868166,-4.67459324542849,1,0,0,0.403621339625786,0.694754306100577
"ABCG8",1,0,0,-0.741491578585419,-4.01328470425219,-0.852109239391345,0.403500335523513,0.977208286870888,-4.62057161179269,1,0,0,-0.303175525883504,0.731888627328734
"ABHD1",1,0,0,0.083819217255598,2.68646161684362,0.30460872629087,0.763578925515504,0.977208286870888,-4.66777229603448,1,0,0,0.224092581962107,0.525056693257023
"ABHD10",1,0,0,0.268960573633459,0.21340050405148,0.622794954176993,0.539937908439615,0.977208286870888,-4.6454655495948,1,0,0,0.492673315754953,0.274247610730294
"ABHD11",1,0,0,-0.116294506515135,4.02934367644393,-0.498389338609218,0.623245385547952,0.977208286870888,-4.65593989921452,1,0,0,-0.302625525974614,0.234882572554791
"ABHD12",1,0,0,0.0905913010052677,5.33039997962686,0.470247321323904,0.642890549345344,0.977208286870888,-4.65800143310977,1,0,0,0.280379796751017,0.269976563153559
"ABHD12B",1,0,0,0.487399727118607,1.98324269007241,1.55184371030733,0.135225626252952,0.977208286870888,-4.50647862577611,1,0,0,0.940090307909097,0.0216726364599689
"ABHD13",1,0,0,-0.434673712859535,1.89733400827715,-0.687433120694386,0.499123492443649,0.977208286870888,-4.63916561415024,1,0,0,-1.72379197329079,0.0531312162017712
"ABHD14A",1,0,0,0.0409604614955934,3.40882025154452,0.218212910928935,0.829311127369303,0.977208286870888,-4.67123654150557,1,0,0,-0.0321971003699786,0.907871322566041
"ABHD14B",1,0,0,0.0685147962382198,1.14975609930847,0.209597651444126,0.835945488136678,0.977208286870888,-4.67151980408931,1,0,0,0.0359711885545828,0.910650765317657
"ABHD15",1,0,0,-0.219686937468917,3.07939035547847,-0.863094384264589,0.397565569975904,0.977208286870888,-4.6192053601081,1,0,0,-0.295782346804638,0.399415565132621
"ABHD2",1,0,0,0.192916665045115,6.14188884543261,0.838695856785732,0.410823565445364,0.977208286870888,-4.62221898026558,1,0,0,0.575774513303178,0.0356061162295199
"ABHD3",1,0,0,0.505331495118235,3.73947567316188,2.34065915571465,0.02890352309942,0.977208286870888,-4.33256283475107,1,0,0,0.748984248638786,0.00455694311027661
"ABHD4",1,0,0,0.110142107518647,3.8896173690686,0.465840430863088,0.645991737513026,0.977208286870888,-4.65831382640554,1,0,0,-0.501257989145192,0.125510290367823
"ABHD5",1,0,0,-0.090568691627162,5.01462537643069,-0.252108075071521,0.803340291999894,0.977208286870888,-4.67001238525027,1,0,0,0.480656517650229,0.286763614396008
"ABHD6",1,0,0,0.0535202833495296,1.45076474780248,0.124650288695835,0.901952910797412,0.985818623449486,-4.67370497014772,1,0,0,-0.108172729856647,0.803988153162589
"ABHD8",1,0,0,0.157486496802313,2.28811400355989,0.561141204864356,0.580475299668155,0.977208286870888,-4.65093161485809,1,0,0,0.292626515129716,0.439864549036907
"ABI1",1,0,0,0.013189149173698,6.88772901692615,0.0726744024249571,0.942733814258003,0.993035394540179,-4.67449559048981,1,0,0,-0.0443958437116834,0.820045668146355
"ABI2",1,0,0,-0.432649791018516,2.94709547722006,-0.853403714801452,0.40279805084033,0.977208286870888,-4.62041141337207,1,0,0,-0.307709718158946,0.53099506885322
"ABI3",1,0,0,-0.47740511945337,-0.0264083085779534,-0.83028824773168,0.415456645154287,0.977208286870888,-4.62323979486558,1,0,0,-0.0506958317389097,0.92719884905659
"ABI3BP",1,0,0,0.791907069086369,2.19643731094735,0.896361640004938,0.379938775771613,0.977208286870888,-4.61497468156819,1,0,0,1.08294250722055,0.231166387107457
"ABL1",1,0,0,0.0958707328053174,5.97820565185794,0.40199291303401,0.69163829831128,0.977208286870888,-4.66252043988396,1,0,0,0.0354447848851525,0.901998874343298
"ABL2",1,0,0,0.291403757384324,4.8705670070755,1.38741807830117,0.179460092139374,0.977208286870888,-4.53770281539186,1,0,0,-0.0292484198074678,0.9016408879208
"ABLIM1",1,0,0,0.349363470047667,5.98647703950976,0.650213613195871,0.522408746334872,0.977208286870888,-4.64286367050931,1,0,0,-0.277643273870926,0.638110602064769
"ABLIM2",1,0,0,0.329099567272876,-1.48002146179232,0.376857592698812,0.709955390940735,0.977208286870888,-4.66401143492352,1,0,0,0.134760184608096,0.901697116039499
"ABLIM3",1,0,0,-0.239026006442692,0.42428666978901,-0.212308356600181,0.833856679853581,0.977208286870888,-4.67143189888787,1,0,0,-0.38443097332054,0.769025825040213
"ABO",1,0,0,2.29923213807378,2.68300827204027,2.09334906745109,0.0482830179537359,0.977208286870888,-4.39025315234651,1,0,0,1.19237833279093,0.445689820462398
"ABP1",1,0,0,-0.566316943965691,-2.09533339394721,-0.438740109232294,0.665205926194397,0.977208286870888,-4.66017249983049,1,0,0,1.06558064385104,0.525811223844594
"ABR",1,0,0,0.546508938361163,-1.31971696560376,1.09288434512986,0.286481046232265,0.977208286870888,-4.58723617804119,1,0,0,0.398976377444398,0.568926109782286
"ABRA",1,0,0,0.232231482853332,6.73142408333789,0.988278313326159,0.333955712443627,0.977208286870888,-4.60257311215789,1,0,0,0.555650783259805,0.160371540472027
"ABT1",1,0,0,0.142695277189961,3.45171731657862,0.65767937918808,0.517690514502567,0.977208286870888,-4.64213716493734,1,0,0,0.177569947055252,0.525736690720802
"ABTB1",1,0,0,-0.0620914290354406,6.39225427150577,-0.200658488609083,0.842842506577437,0.977352337323556,-4.67180174489072,1,0,0,-0.00815726145946893,0.985208973849526
"ABTB2",1,0,0,1.23014278196114,2.48986700926788,1.83150488833854,0.0808500080224394,0.977208286870888,-4.44862103592253,1,0,0,1.84478769423448,0.00935671184213536
"ACAA1",1,0,0,-0.00869701039245374,5.74371290354338,-0.037852631204067,0.970152760287911,0.996954880162873,-4.67479246064514,1,0,0,0.111459834773258,0.69337316390028
"ACAA2",1,0,0,0.133050810353739,4.57708403778798,0.417447810812872,0.680470009313134,0.977208286870888,-4.66155722068595,1,0,0,0.317620782758135,0.539010743555531
"ACACA",1,0,0,0.337960928857968,6.86191946318261,1.18993501567238,0.246983841296247,0.977208286870888,-4.57190524246486,1,0,0,0.424016990726287,0.182782543225459
"ACACB",1,0,0,0.505168352097122,4.93674161583206,1.54594617202024,0.136640496911021,0.977208286870888,-4.50763762954278,1,0,0,0.767750051761686,0.0619451675144457
"ACAD10",1,0,0,0.278377581660659,4.99773465540932,1.51103239350621,0.145268875609174,0.977208286870888,-4.51444163933554,1,0,0,0.170705135301528,0.44505082258954
"ACAD11",1,0,0,0.303743702407027,4.51236813696155,1.08668942886256,0.289149619735144,0.977208286870888,-4.58817947824037,1,0,0,-0.153931464880425,0.633765531882632
"ACAD8",1,0,0,0.119474582224582,4.91823300326661,0.540592113562802,0.594318599318085,0.977208286870888,-4.65263381640039,1,0,0,0.19210077847345,0.48803651518104
"ACAD9",1,0,0,0.260742820547306,6.23107372511448,1.61443161466732,0.120944702084232,0.977208286870888,-4.49401159036963,1,0,0,0.487232204796507,0.02994683546654
"ACADL",1,0,0,0.0708147986224148,-6.55455923001064,0.100130758604762,0.921163845221246,0.989582385684421,-4.67412975417028,1,0,0,0.281698854395922,0.728937260260639
"ACADM",1,0,0,-0.232897235621969,6.36352578206104,-0.847767937257258,0.405861325008769,0.977208286870888,-4.62110730983641,1,0,0,-0.0187249356953645,0.954028683409223
"ACADS",1,0,0,0.355427856928466,4.04186975910522,1.13731605527108,0.267862602922821,0.977208286870888,-4.58034506043174,1,0,0,-0.0472844507971364,0.871878002935397
"ACADSB",1,0,0,0.291746877645535,4.33597664359922,0.809448197835142,0.427082426121389,0.977208286870888,-4.62573075581389,1,0,0,0.718018094965085,0.182189848835356
"ACADVL",1,0,0,0.311712528893809,8.79447330744884,1.65663779928115,0.112044998340082,0.977208286870888,-4.48543814086847,1,0,0,0.322475185710351,0.151231697560602
"ACAN",1,0,0,-0.729535105825108,-1.81840337050229,-0.542935205845574,0.592731988233288,0.977208286870888,-4.65244276926607,1,0,0,1.29615531852578,0.351878550298183
"ACAP1",1,0,0,0.423478000541157,7.56668414613778,2.07660779307952,0.0499457647058226,0.977208286870888,-4.39408070212492,1,0,0,0.408437294236852,0.124103225077252
"ACAP2",1,0,0,0.00868203002552637,7.02824221370876,0.0501991968559497,0.96042485047537,0.995406512473875,-4.67470859518709,1,0,0,0.0761009956772609,0.725198713638092
"ACAP3",1,0,0,0.345590078359617,4.94261242650849,1.21798060345517,0.23636593036201,0.977208286870888,-4.56728658358894,1,0,0,0.415020259755907,0.264252675153171
"ACAT1",1,0,0,-0.160237315183967,4.93055484525618,-0.478041837898553,0.637421752195216,0.977208286870888,-4.65744197126605,1,0,0,0.168157116752908,0.613426087687362
"ACAT2",1,0,0,0.379674878087163,4.03151467746903,1.64764794527561,0.113892890965172,0.977208286870888,-4.48727514516272,1,0,0,0.590927715992326,0.0338196454778989
"ACBD3",1,0,0,-0.0724940726288512,4.87366234002998,-0.495158649283969,0.625486482229344,0.977208286870888,-4.65618240108113,1,0,0,0.223270495845479,0.260808297721637
"ACBD4",1,0,0,0.353357373409248,3.82416303212098,1.50490810783188,0.146827532071286,0.977208286870888,-4.51562487811145,1,0,0,0.131479521490157,0.636427260166873
"ACBD5",1,0,0,0.102749574334383,5.94972925996398,0.690048893391296,0.497509475241099,0.977208286870888,-4.63889857663958,1,0,0,0.232642777542966,0.202340661777185
"ACBD6",1,0,0,-0.00176517978148727,5.06340525709106,-0.0078382730533146,0.993817952553046,0.999255269795809,-4.67489826490706,1,0,0,0.196761716728749,0.429713144957765
"ACBD7",1,0,0,-0.401327435937822,-1.75732717369623,-0.827762134307719,0.416855112916218,0.977208286870888,-4.62354472624067,1,0,0,0.148310422636728,0.76244516499792
"ACCN1",1,0,0,0.864821217636091,-6.99256348127163,1.83469228004314,0.0803593687991503,0.977208286870888,-4.4479321122288,1,0,0,0.548702577528806,0.402253195576089
"ACCN2",1,0,0,-0.244741369277863,-3.4539032162915,-0.222852223339439,0.825743885338409,0.977208286870888,-4.67107931737998,1,0,0,0.27980788110725,0.79829290266626
"ACCN3",1,0,0,0.780557912147533,1.86350707719855,1.68783520705755,0.105827522582715,0.977208286870888,-4.47901869304934,1,0,0,-0.0125041797555479,0.979140841440308
"ACCN4",1,0,0,-0.263059229870833,-2.45239184789317,-0.293955030699017,0.771597681617785,0.977208286870888,-4.66826055801922,1,0,0,0.144556599428262,0.877327432408036
"ACCN5",1,0,0,-0.6299108970842,-7.28563458729029,-1.36195869470625,0.187243568937818,0.977208286870888,-4.54232450084956,1,0,0,-0.322616968740088,0.669469678257835
"ACCS",1,0,0,1.62448051385878,-5.68174529254941,1.52700184341304,0.14126831261399,0.977208286870888,-4.51134177950975,1,0,0,1.90630983235616,0.103003952864192
"ACCSL",1,0,0,0.0391737925214413,4.4284622493952,0.102144705805239,0.919583903078846,0.989194721054961,-4.67409835034105,1,0,0,0.2912895966128,0.553802882764313
"ACD",1,0,0,0.197943440918222,4.33313136952061,0.867169326030702,0.395378462445892,0.977208286870888,-4.61869464847428,1,0,0,0.103280762723482,0.711126453032948
"ACE",1,0,0,0.0488898589105737,3.51222566381521,0.215531293517326,0.831374791395823,0.977208286870888,-4.67132592410344,1,0,0,0.274467116816639,0.259904911574894
"ACE2",1,0,0,0.899807412697232,2.89343991453763,1.54328154228946,0.137283763642588,0.977208286870888,-4.50816038207285,1,0,0,-0.30827504761438,0.675952489489491
"ACER1",1,0,0,-1.50024002857994,-5.44764635380874,-1.81012381448486,0.0842089791586332,0.977208286870888,-4.45322681901381,1,0,0,-0.898217700932095,0.386582564906084
"ACER2",1,0,0,1.63139154258409,-4.29037558941185,1.72159961485545,0.0994309663471951,0.977208286870888,-4.47199517527541,1,0,0,0.30886400360301,0.776674753115572
"ACER3",1,0,0,-0.0317296181108516,0.795255501866296,-0.0758385032920274,0.94024544907256,0.991839272377287,-4.67445935106573,1,0,0,0.27106139409241,0.515069098485589
"ACHE",1,0,0,-2.16820913038327,-0.572151118380307,-1.36938918160579,0.184944793087991,0.977208286870888,-4.54098183530736,1,0,0,-1.27110155621728,0.460336670572291
"ACIN1",1,0,0,0.0223316979441019,8.04951725632529,0.150612226550475,0.881678910317069,0.984203720197255,-4.67315448575162,1,0,0,0.168040215939138,0.272831106512565
"ACLY",1,0,0,0.0590684911284338,7.63018338283961,0.368892488867365,0.715798172095303,0.977208286870888,-4.66446432674145,1,0,0,0.123388718244087,0.513077718403236
"ACMSD",1,0,0,0.751419378100197,-1.94350969414453,1.13068197570628,0.270584653861887,0.977208286870888,-4.58138783516577,1,0,0,0.129761895724054,0.830452941159919
"ACN9",1,0,0,-0.307001158092158,1.7730439122997,-0.772653920956703,0.44809781792785,0.977208286870888,-4.62999049044274,1,0,0,-0.323351480793225,0.359581720214285
"ACO1",1,0,0,-0.0419490917543275,4.51742401783024,-0.165548015486444,0.870051943581409,0.981062364176893,-4.67279092626147,1,0,0,-0.00531311212740793,0.981757105116806
"ACO2",1,0,0,0.130455182234739,6.65307949477373,1.18503699904149,0.24887436226896,0.977208286870888,-4.57270337747583,1,0,0,0.071987666384147,0.661555524468504
"ACOT1",1,0,0,0.0125066118506214,2.28798175699186,0.0433904375970204,0.965788818985426,0.996041042479159,-4.67475775225043,1,0,0,0.160574676194951,0.572528358932269
"ACOT11",1,0,0,0.893834448562396,1.2921298954103,0.80034279464521,0.432225081457314,0.977208286870888,-4.62680140351896,1,0,0,1.12637693281886,0.360625631155072
"ACOT12",1,0,0,0.179519024163961,3.58661309102041,0.325595155799114,0.747862956121011,0.977208286870888,-4.66676048741297,1,0,0,0.290830276682714,0.69338370892022
"ACOT13",1,0,0,0.615643848856607,-4.07398832397984,0.681299314750601,0.5029199064361,0.977208286870888,-4.63978813497211,1,0,0,0.81267521781322,0.418088239228561
"ACOT2",1,0,0,0.720641762823157,3.15938558262344,2.22930693804313,0.0365216628157208,0.977208286870888,-4.35877902350644,1,0,0,0.663558735757148,0.0773596536209508
"ACOT4",1,0,0,-0.482084816764933,-1.07742670335423,-0.547847907779612,0.589412147294188,0.977208286870888,-4.65203965803012,1,0,0,0.865465941652992,0.29973445236954
"ACOT6",1,0,0,-0.382510633899258,-5.86858313438479,-0.465328762479352,0.646352234106075,0.977208286870888,-4.65834991375161,1,0,0,0.341348237383845,0.751746780251008
"ACOT7",1,0,0,-0.458547926307212,3.85259585118938,-1.12264852405969,0.273907990361904,0.977208286870888,-4.5826440941758,1,0,0,0.649192964241442,0.19845157761632
"ACOT8",1,0,0,0.253117135316637,2.55962020317536,1.26721475331953,0.218567804743601,0.977208286870888,-4.55898200036502,1,0,0,0.279040404763341,0.28685757024938
"ACOT9",1,0,0,-0.330458227196912,4.31293861525024,-1.41250675353111,0.172044009468396,0.977208286870888,-4.53309036908444,1,0,0,-0.079344074568886,0.775410070611145
"ACOX1",1,0,0,0.101674283036737,6.66976141206386,0.596345429791797,0.557141669339323,0.977208286870888,-4.64787606969412,1,0,0,0.2153070796146,0.275902303835428
"ACOX2",1,0,0,-1.21133901405768,-3.00912760956818,-1.17047392947256,0.254559314803583,0.977208286870888,-4.57506137018925,1,0,0,-0.0264809864317463,0.978954401471344
"ACOX3",1,0,0,0.391176525369096,4.16376345363079,2.06905385660802,0.0507127062738297,0.977208286870888,-4.3958039771277,1,0,0,0.252331189569578,0.361362848718552
"ACOXL",1,0,0,-1.20174912473102,-2.85635635043013,-1.314801738229,0.202362408619549,0.977208286870888,-4.55072413145723,1,0,0,-0.233715807773436,0.827723757040067
"ACP1",1,0,0,-0.114118371882916,4.98946731465954,-0.692177071272555,0.496198518024621,0.977208286870888,-4.63868062813239,1,0,0,-0.277332947735211,0.17388144578507
"ACP2",1,0,0,-0.016005554760488,2.97773466461751,-0.0886965642666837,0.930140094589556,0.99055892376396,-4.67429621401687,1,0,0,0.308120407687094,0.130879120739805
"ACP5",1,0,0,-0.772196911392711,3.08722460374431,-1.22298162506704,0.234509391545901,0.977208286870888,-4.56645437356166,1,0,0,0.386802839021702,0.581814006703172
"ACP6",1,0,0,-0.416130769585555,2.47074267139122,-0.642402243230287,0.527370615341548,0.977208286870888,-4.64361555690129,1,0,0,0.0832066146632302,0.889166148281866
"ACPL2",1,0,0,-0.0856798699816093,2.1175245491155,-0.181963043535228,0.85730814870423,0.97952704672956,-4.67235193444231,1,0,0,0.347135346646915,0.452522820091909
"ACPP",1,0,0,-0.314247741526502,3.85671821895697,-0.35037735441074,0.72944841652089,0.977208286870888,-4.6654805402329,1,0,0,0.71062156478489,0.393378200935595
"ACPT",1,0,0,0.361347370113665,0.642679257010336,0.728520174577879,0.474118305222403,0.977208286870888,-4.63486385831057,1,0,0,0.621815590984045,0.284208508937322
"ACR",1,0,0,-0.274915228517188,-2.32638626189317,-0.272400453048063,0.787900510570542,0.977208286870888,-4.66919599732832,1,0,0,1.7957225007876,0.103015915971333
