"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","nb_enhancer_changed"
"4160","FZR1",-2.53576541609835,3565.29774220385,-0.767422556455408,0.446521526040274,0.90547290631372,-4.59687730811011,0,0,1,1,0
"4161","G0S2",-3.14122338917843,1710.50768645214,-0.781081654737145,0.43852111635588,0.901517829903715,-4.5967871060986,1,0,39,40,1
"4162","G2E3",1.90611165201623,2109.99147966799,0.261374833125111,0.794901638563264,1,-4.59912203326771,1,0,0,1,1
"4163","G3BP1",2.92473312658071,16718.5063444612,0.748601911747887,0.457684295164267,0.912319570744168,-4.59699911079651,0,0,34,34,0
"4164","G3BP2",3.19698380567815,9800.37030035102,1.60684644470125,0.11452943645503,0.734621289808848,-4.58870215835184,1,0,8,9,1
"4165","G6PC",0.876841491485144,4.13805236177857,2.66629799136792,0.010367550975644,0.580613185757895,-4.57228654948681,0,0,3,3,0
"4166","G6PC2",-0.746096491766183,0.804576281388559,-0.896187922033485,0.374544837876363,0.87679849730553,-4.59596729265329,0,0,10,10,0
"4167","G6PC3",2.604936279996,6807.82226023686,0.462862581859685,0.645516959511711,0.989740602461095,-4.59848807688198,0,0,1,1,0
"4168","GAB1",3.48399301342704,6706.22440613714,0.83796914959207,0.406126896047785,0.888089261888865,-4.5963952107028,0,1,10,11,1
"4169","GAB2",2.80918920358822,10591.716108409,0.27133607605138,0.7872752040593,1,-4.59909891393615,2,1,47,50,3
"4170","GAB4",0.248217758121721,8.21603463354635,0.284085333300374,0.777544933285504,1,-4.59906807011132,0,1,2,3,1
"4171","GABARAP",-3.48834315256857,14948.3776793896,-1.40031649091209,0.167734350727677,0.769138225713377,-4.59118125681717,3,0,15,18,3
"4172","GABARAPL1",-2.73645443281643,3100.93991669258,-0.809242564474122,0.422297339771932,0.895013829116485,-4.59659636769832,0,0,12,12,0
"4173","GABARAPL2",-3.22652411765832,5659.85390616106,-0.878792071487835,0.383813615272351,0.878446861422219,-4.59609798117012,2,0,15,17,2
"4174","GABARAPL3",-0.856266937356583,2.35510650771089,-0.680642391486836,0.499309349012048,0.927295549274027,-4.59741480393035,3,0,7,10,3
"4175","GABBR1",-2.85613960456288,2471.35853198107,-0.875941695948139,0.385346031067954,0.878446861422219,-4.59611916595351,0,1,0,1,1
"4176","GABBR2",0.0114608601043588,0.662419313373788,0.910101587808501,0.367235005112171,0.874594832490859,-4.59586104002639,0,1,18,19,1
"4177","GABPA",2.97638014632231,3118.75498888285,1.18181040650064,0.242998526516387,0.818080303466335,-4.59348626655449,1,0,18,19,1
"4178","GABPB1",2.33964327812452,2311.29899435723,0.572588410384186,0.569547888896415,0.959670861132472,-4.59799707705021,0,1,5,6,1
"4179","GABPB2",1.98943913718096,1417.10807196041,0.410260962812309,0.683407230123454,1,-4.59868720017804,1,0,0,1,1
"4180","GABRA1",0,0,0,1,1,-4.59942012403346,0,0,3,3,0
"4181","GABRA5",0.568936229045526,0.359209235281262,0.701052147256418,0.486594595230465,0.922827003826282,-4.59729394763701,0,0,7,7,0
"4182","GABRA6",0,0,0,1,1,-4.59942012403346,0,0,4,4,0
"4183","GABRB2",-0.429316178719078,2.49051855167695,-0.0984793814569882,0.921954382475186,1,-4.59937775683191,0,0,4,4,0
"4184","GABRD",1.36360897154553,28.7330283578685,1.35370044475631,0.182058459986097,0.778157685458142,-4.59170125376874,1,0,2,3,1
"4185","GABRP",0,0,0,1,1,-4.59942012403346,0,0,1,1,0
"4186","GABRR2",1.03443344318729,282.718503199803,0.105530235682718,0.916386956245002,1,-4.59937147432435,0,0,2,2,0
"4187","GAD1",-2.39437180993272,463.845991009778,-0.358373582353513,0.721606897053788,1,-4.59886041513963,2,0,16,18,2
"4188","GADD45A",2.61536034803404,2082.74688104478,0.861172275712126,0.393347932794932,0.883270208000511,-4.59622790100749,5,0,16,21,5
"4189","GADD45B",-1.94213199300376,1528.78514982962,-0.228008594327407,0.820590668972615,1,-4.59919320668525,1,0,0,1,1
"4190","GADD45G",-1.85157539645499,192.338759222155,-0.98078659773816,0.331527598884524,0.857052732668762,-4.59529776049895,2,0,37,39,2
"4191","GADD45GIP1",-2.3615375294018,1413.38376548582,-1.63678352102303,0.108098838313173,0.728554519149754,-4.58831992585549,1,0,0,1,1
"4192","GAK",-1.93380358576692,8396.67378640675,-0.110104790646214,0.912777083321519,1,-4.59936716620871,2,0,7,9,2
"4193","GAL",1.19982525314146,39.927761235772,0.360669321524289,0.719900667022145,1,-4.59885324019911,0,0,1,1,0
"4194","GAL3ST4",1.43439438312505,148.345280402065,0.673964561956291,0.503508639840189,0.928972267096792,-4.59745360059667,0,0,6,6,0
"4195","GALC",-1.78156396562973,3768.31434557792,-0.0911734616681639,0.927727369687223,1,-4.59938380884529,4,0,29,33,4
"4196","GALE",-1.99318175298795,1103.56403246699,-0.66462026600848,0.50941684074805,0.93164716240682,-4.5975072700539,0,0,5,5,0
"4197","GALK1",2.15401670707393,1493.46098293587,0.580109952440587,0.564505144582355,0.956047628161707,-4.59795970131878,1,0,7,8,1
"4198","GALK2",2.5737571990101,2745.0240152374,1.05904653233162,0.294783993313684,0.842979631014627,-4.5946289227908,1,1,15,17,2
"4199","GALM",0.736338554267351,604.333192585886,0.029873714818317,0.976289410585251,1,-4.59941622465392,0,4,1,5,4
"4200","GALNS",-3.32707670187587,5905.27075798274,-2.24931496773925,0.0290311463289839,0.662443342755744,-4.57937883111295,1,0,9,10,1
"4201","GALNT1",3.19861109861475,8688.27050324252,1.35643222181739,0.181194016479419,0.777998974800975,-4.59167119543325,2,1,4,7,3
"4202","GALNT10",-1.48855563055357,3202.65148255502,-0.0670730850259457,0.94679712142745,1,-4.59940046864146,2,0,16,18,2
"4203","GALNT12",1.09177702077002,945.016675729716,0.0531087789218271,0.957861695331224,1,-4.59940780057449,0,0,10,10,0
"4204","GALNT14",-2.70968485388774,1655.05650812528,-0.898125295950535,0.373521474853645,0.876576135306524,-4.59595258948599,1,0,9,10,1
"4205","GALNT2",-2.09483036982641,6479.54168207053,-0.168567805098649,0.866832191715305,1,-4.59929603800061,1,0,4,5,1
"4206","GALNT3",-3.302659828785,3340.16866462242,-2.86053181708679,0.00620518184469306,0.565705210983799,-4.56877468286461,0,0,3,3,0
"4207","GALNT4",1.80625078387921,669.274837533828,0.865676261646127,0.390896795355416,0.881604864440939,-4.59619492600439,4,0,9,13,4
"4208","GALNT5",-2.30444153706312,273.681120263902,-1.4038530911759,0.166684260580439,0.768975978080844,-4.59114119679852,0,0,1,1,0
"4209","GALNT6",-2.367145707382,1433.65630078571,-0.951439246182436,0.346062476059004,0.866902860820524,-4.59553637049833,2,0,3,5,2
"4210","GALNT7",3.17213835903083,5939.17254811668,1.75333615072867,0.0858135483617159,0.711011629105429,-4.58677926669259,0,1,7,8,1
"4211","GALP",0,0,0,1,1,-4.59942012403346,0,0,2,2,0
"4212","GALR2",0.515390009871732,36.5752442406429,0.35107533150286,0.72704053002355,1,-4.59888292335823,3,0,15,18,3
"4213","GALR3",0.697891177811539,2.84039370748054,0.370357960297869,0.712715840671773,1,-4.59882246079186,1,0,1,2,1
"4214","GALT",3.08931106197993,9160.50473973969,1.062681456357,0.293148465752577,0.842979631014627,-4.59459671788318,0,0,2,2,0
"4215","GAMT",-1.40159804190043,965.896421447467,-0.144271246210188,0.885879468745933,1,-4.59932921638754,1,0,0,1,1
"4216","GAN",2.74321042460935,2389.59528908478,2.09097629426514,0.0417510377583628,0.676611895604762,-4.58187847601534,2,0,23,25,2
"4217","GANAB",-3.44779382288744,35019.9526140629,-0.717827588016286,0.476280439866321,0.919027480752643,-4.59719204546563,1,0,2,3,1
"4218","GANC",2.25541849426252,4378.01596259778,0.380474226556387,0.705241852788977,1,-4.59878946203768,0,0,2,2,0
"4219","GAP43",-0.221776240450903,0.410144104850474,-0.40162572803772,0.689710090876282,1,-4.5987176288767,0,0,3,3,0
"4220","GAPDH",-4.39312067360513,180461.117337842,-0.983646888712256,0.330133052307101,0.856737542614331,-4.59527414656538,8,1,31,40,9
"4221","GAPDHS",1.59713508987475,286.063962747003,0.735334270097941,0.465649637935136,0.915860017432318,-4.597083240016,2,0,9,11,2
"4222","GAPT",2.84884957414335,1841.61793445064,0.856806100310295,0.395733212158878,0.883270208000511,-4.59625971261372,1,0,15,16,1
"4223","GAPVD1",3.3142585143512,12733.0963714128,1.477794552611,0.145877661743745,0.75658858670575,-4.59028424384382,0,0,8,8,0
"4224","GAR1",-1.03197116440878,335.795901292436,-0.198992024338494,0.843094395915393,1,-4.59924724349175,5,0,17,22,5
"4225","GARNL3",0.608679164107343,198.647364582008,0.0109154676732419,0.991335318954147,1,-4.59941960342817,0,1,11,12,1
"4226","GARS",3.15674190439402,18445.6688277852,0.548798192923715,0.585642144471541,0.96812517314945,-4.59811216546464,0,0,8,8,0
"4227","GAS1",1.26516372631153,20.8192961791884,0.933980990268985,0.354904690197979,0.870737970954348,-4.59567512566835,0,0,8,8,0
"4228","GAS2",0.552426852679029,47.3201645683253,0.272239600629823,0.786584482795956,1,-4.59909677440348,0,0,1,1,0
"4229","GAS2L2",0.348107157151061,13.0733785421879,0.46631213750248,0.64306361187604,0.988720860345596,-4.59847419415324,1,0,1,2,1
"4230","GAS5",2.19000398821092,535.239474985852,1.88504999007863,0.0653748771171275,0.696897404501674,-4.5849417297606,0,1,9,10,1
"4231","GAS6",-2.54929287208877,1116.47427375018,-1.12631542221602,0.265531373323865,0.83024127447598,-4.59401675322353,0,0,2,2,0
"4232","GAS7",2.92407984792634,6520.42454331186,0.426700426698284,0.671471036362564,0.999207205815028,-4.59862750712715,1,0,36,37,1
"4233","GATA2",-1.86198549519629,6912.82436876278,-0.0349094888898434,0.972294083769781,1,-4.59941479925992,3,0,9,12,3
"4234","GATA3",2.89099044375445,3020.6867348791,0.557803486195224,0.579524424517809,0.965919079354038,-4.59806916096354,1,2,3,6,3
"4235","GATA4",0.21535287558276,0.894844267298724,1.10790819150864,0.273323391888102,0.833899272005203,-4.59418765020069,0,0,1,1,0
"4236","GATA5",-0.208877805126726,7.55647627744036,-0.182194815857298,0.856183342596713,1,-4.59927517897702,0,0,1,1,0
"4237","GATA6",1.3158712109321,37.3536228201397,1.00534099597847,0.319683623239107,0.850031740272399,-4.59509298261812,0,0,9,9,0
"4238","GATAD1",2.30581233807546,1179.7951040027,1.02080487150433,0.312372718401549,0.849764558250222,-4.59496162925108,2,2,19,23,4
"4239","GATAD2A",2.77538799383117,8936.55050443289,0.511397196315514,0.611375413969352,0.977423681470813,-4.59828345475905,1,0,10,11,1
"4240","GATAD2B",3.29940153324909,7615.2036773189,2.77472191573076,0.00780416255844944,0.565705210983799,-4.57034018225654,4,0,19,23,4
"4241","GATC",1.33198179811892,547.832300673994,0.450209158356399,0.654550087279744,0.993034653702578,-4.59853813301007,2,0,9,11,2
"4242","GATM",-2.86558465730592,666.877885381504,-2.78131733763887,0.00766890753955161,0.565705210983799,-4.57022061505617,3,1,31,35,4
"4243","GATS",1.84465200258469,2498.65491751632,0.153261476709403,0.878823032563698,1,-4.59931753918917,0,0,2,2,0
"4244","GATSL3",1.54636361826968,224.029877743603,0.889739994620513,0.377963629142956,0.877474604740127,-4.59601601338063,0,0,14,14,0
"4245","GBA2",-2.08368911416092,7595.41521903609,-0.161562536692896,0.872316313268478,1,-4.59930613176117,2,0,13,15,2
"4246","GBAS",-2.54494106248029,3248.88433786538,-1.24055583566943,0.220691434801385,0.807297740194396,-4.59290006148905,2,1,17,20,3
"4247","GBE1",-2.76503860298856,3982.99237521845,-0.878973554332195,0.383716177049061,0.878446861422219,-4.59609663015281,2,1,18,21,3
"4248","GBF1",3.26066817354365,15651.8215405861,1.71777188425755,0.0921679406821404,0.714808643109171,-4.58725809335203,2,0,13,15,2
"4249","GBGT1",-1.44353561448319,211.862021979677,-0.552876699325393,0.582867593848784,0.967163324014166,-4.59809277324883,0,0,3,3,0
"4250","GBP4",3.41109993036996,7669.62578942637,1.37584541327929,0.17514114712691,0.77304547669561,-4.59145609777011,2,0,7,9,2
"4251","GBP5",-2.8709824728205,9792.95978694707,-0.265111135536233,0.792038672347025,1,-4.59911346232738,3,0,13,16,3
"4252","GBP6",0.1397764195824,27.4290538983713,0.12115937026438,0.904061496750929,1,-4.59935600173056,2,0,18,20,2
"4253","GBP7",-1.64429229858927,127.277515543384,-0.779851479972752,0.439238156495925,0.902112530462707,-4.59679529196843,1,0,3,4,1
"4254","GBX1",-0.535940275564808,2.84215115405355,-1.46222505024112,0.1500795242177,0.759404579740513,-4.59046774231272,1,0,8,9,1
"4255","GBX2",-0.717031371658438,0.168713263919632,-1.56050370024771,0.125092593978809,0.742690353619826,-4.58928267613564,0,2,17,19,2
"4256","GCA",-3.67483783379976,9190.16861525938,-1.76221121796202,0.084285978826377,0.709904458553193,-4.58665860419668,2,0,2,4,2
"4257","GCAT",-2.24961706458835,512.241207555997,-1.64307846391064,0.106784851246747,0.728247316097216,-4.58823883987917,2,0,4,6,2
"4258","GCC1",-2.39869881327938,2621.82468403523,-0.801963259686488,0.426455911276676,0.897472530307071,-4.59664628578772,1,0,3,4,1
"4259","GCC2",3.53482797202945,9753.74558985156,1.84382768329642,0.0712742242374961,0.701285810794373,-4.58552746954647,3,0,27,30,3
"4260","GCG",0,0.0627136611039273,0,1,1,-4.59942012403346,2,0,3,5,2
"4261","GCGR",-0.478734472974787,8.46247928373668,-0.684770943908544,0.496722770749494,0.926656119548304,-4.59739063379747,0,0,1,1,0
"4262","GCH1",-2.54806455461005,1968.49610480006,-0.911007782200818,0.366762116331051,0.874594832490859,-4.59585406677873,5,0,20,25,5
"4263","GCHFR",0.726935534203572,66.0268621258554,0.330648936847666,0.742322830361896,1,-4.5989434811837,0,0,5,5,0
"4264","GCK",0.350124249408141,2.38295182084214,0.154266610074931,0.878034708390487,1,-4.59931618986847,0,0,1,1,0
"4265","GCKR",0.541972857153602,17.2899082197553,0.194418038665052,0.846654337872315,1,-4.59925509369277,1,0,6,7,1
"4266","GCLC",-3.62091438874466,10988.0091901121,-1.4482838950517,0.15392215076045,0.761088779823478,-4.59063067461065,0,0,2,2,0
"4267","GCLM",-2.72684982071929,1298.32302172756,-1.51497950858396,0.136217848862308,0.751005730431417,-4.58983949047124,0,0,3,3,0
"4268","GCM1",-0.760610307221845,12.0924997132413,-0.584641024507105,0.56147805904851,0.954122306639979,-4.59793695670144,0,1,19,20,1
"4269","GCM2",0.441932806836044,10.2437451480136,0.545677421631445,0.587769421427532,0.969688846945326,-4.59812690929777,0,0,2,2,0
"4270","GCN1L1",3.16818442153983,23312.1034801731,0.764476648778216,0.448258167433661,0.906641531522428,-4.59689656363834,0,0,16,16,0
"4271","GCNT2",-2.13187653800721,1018.83946004947,-0.525026080584752,0.601938427105838,0.973733336871315,-4.59822240511905,0,1,11,12,1
"4272","GCNT4",1.94358761890291,157.247047695355,0.938168422396705,0.35277055565534,0.869846352900181,-4.5956420623587,0,0,1,1,0
"4273","GCSH",-2.33924334634911,405.259024523329,-2.16164459009256,0.0355703051094174,0.670617873206242,-4.58077752926202,1,0,2,3,1
"4274","GDAP1",2.54134559502149,953.519120630201,1.79407265088608,0.0789877600839383,0.7072906254879,-4.586221617717,0,0,5,5,0
"4275","GDAP2",-1.38096812769197,3079.33512941424,-0.0961657217933572,0.923782145083049,1,-4.59937972381355,2,0,8,10,2
"4276","GDE1",-2.39420598841111,2027.53897808212,-0.665061322944044,0.50913713053161,0.931499284774423,-4.59750475306359,0,0,3,3,0
"4277","GDF1",0.494289196306028,23.476784352293,0.564835247585703,0.574769011061361,0.963270525736334,-4.59803510667033,0,0,5,5,0
"4278","GDF10",0.952960235203327,11.5100147798764,0.553978593784382,0.582119076588905,0.967163324014166,-4.59808751000545,1,1,28,30,2
"4279","GDF11",2.13688605769862,398.191162614719,1.57262404930502,0.1222570210017,0.73980989055908,-4.58913217270539,1,0,9,10,1
"4280","GDF2",-0.760118343014533,2.91469107228089,-1.25246709856988,0.216358986134342,0.805383631122875,-4.59277815052653,1,0,9,10,1
"4281","GDF3",0.517967815174282,2.15917754859915,0.989698003407982,0.327195727075695,0.854888718817209,-4.59522398086963,0,0,5,5,0
"4282","GDF5",0.112143732605406,5.2982296047298,0.672505714847845,0.504428574677687,0.929440506272009,-4.59746202712788,1,1,5,7,2
"4283","GDF6",-0.326410608604693,1.04365827790085,-0.316104760805907,0.75326887570231,1,-4.59898440760606,1,0,3,4,1
