ID,nb_enhancer_hyper,nb_enhancer_hypo,enhancer_changed
KRT83,1,0,1
KRT84,2,1,3
KRT85,2,0,2
KRT86,1,0,1
KRT9,0,3,3
KRTCAP2,3,0,3
KRTCAP3,1,0,1
KRTDAP,3,2,5
KTN1,0,0,0
KY,1,0,1
KYNU,2,1,3
L2HGDH,1,0,1
L3MBTL2,0,0,0
L3MBTL3,2,1,3
L3MBTL4,1,0,1
LACTB2,3,1,4
LAD1,0,0,0
LAG3,0,1,1
LAIR2,0,0,0
LALBA,0,0,0
LAMA3,0,0,0
LAMA4,1,1,2
LAMA5,2,0,2
LAMB1,0,0,0
LAMB2,0,0,0
LAMB3,6,2,8
LAMB4,2,0,2
LAMC1,1,0,1
LAMC3,1,0,1
LAMP1,0,0,0
LAMP3,2,0,2
LANCL2,0,0,0
LAP3,0,0,0
LAPTM4B,2,0,2
LAPTM5,1,0,1
LARGE,1,0,1
LARP1,5,3,8
LARP4,1,0,1
LARP4B,0,0,0
LARP7,2,0,2
LARS,0,0,0
LARS2,1,1,2
LASP1,0,0,0
LATS1,0,2,2
LATS2,0,0,0
LAX1,0,0,0
LAYN,1,0,1
LBH,0,0,0
LBP,0,0,0
LBR,8,0,8
LBX1,0,0,0
LBX2,0,0,0
LCA5,1,5,6
LCA5L,1,0,1
LCAT,0,0,0
LCE1A,0,0,0
LCE1B,0,0,0
LCE1C,0,0,0
LCE1E,0,0,0
LCE1F,0,2,2
LCE2A,0,0,0
LCE2D,0,0,0
LCE3A,0,0,0
LCE3B,0,0,0
LCE3D,0,0,0
LCE4A,0,0,0
LCE6A,0,0,0
LCK,0,0,0
LCMT1,2,1,3
LCN10,0,0,0
LCN2,0,0,0
LCOR,2,1,3
LCORL,2,2,4
LCP1,0,0,0
LCP2,1,0,1
LCT,1,2,3
LDB1,1,0,1
LDB2,0,1,1
LDB3,0,0,0
LDHA,2,2,4
LDHAL6B,0,0,0
LDHB,0,0,0
LDHD,0,0,0
LDLRAD1,0,0,0
LDLRAD2,0,0,0
LDLRAD3,0,6,6
LDLRAP1,0,0,0
LEAP2,2,0,2
LECT1,0,0,0
LECT2,0,1,1
LEF1,1,0,1
LEFTY1,6,2,8
LEFTY2,5,1,6
LEKR1,1,1,2
LELP1,0,1,1
LEMD1,0,0,0
LEMD2,2,0,2
LENEP,0,0,0
LENG1,1,0,1
LENG8,1,0,1
LENG9,0,0,0
LEO1,4,2,6
LEP,2,1,3
LEPR,2,0,2
LEPRE1,3,0,3
LEPREL1,0,0,0
LEPREL2,3,1,4
LEPROT,2,0,2
LEPROTL1,1,0,1
LETM2,4,0,4
LETMD1,2,0,2
LEUTX,0,0,0
LFNG,4,1,5
LGALS1,1,0,1
LGALS2,0,0,0
LGALS3,0,0,0
LGALS3BP,0,0,0
LGALS8,1,2,3
LGI2,0,1,1
LGI3,1,0,1
LGI4,0,0,0
LGMN,0,0,0
LGR4,2,0,2
LGR6,1,0,1
LGSN,0,2,2
LHFP,1,5,6
LHFPL2,0,0,0
LHFPL3,0,0,0
LHFPL5,1,0,1
LHX1,0,1,1
LHX2,2,0,2
LHX4,0,1,1
LHX5,0,0,0
LHX6,1,0,1
LHX8,0,1,1
LHX9,1,1,2
LIAS,0,1,1
LIF,3,0,3
LIFR,0,0,0
LIG1,0,0,0
LIG3,3,1,4
LIG4,0,1,1
LILRA6,0,0,0
LILRB2,1,0,1
LILRB3,0,0,0
LILRB5,0,0,0
LIMA1,1,0,1
LIMCH1,1,0,1
LIMD1,2,1,3
LIMD2,0,1,1
LIME1,1,0,1
LIMK1,1,0,1
LIMK2,1,1,2
LIMS1,2,0,2
LIMS2,0,0,0
LIN28A,0,0,0
LIN28B,0,0,0
LIN52,0,0,0
LIN54,4,1,5
LIN7A,0,0,0
LIN7B,0,0,0
LIN7C,2,1,3
LIN9,2,0,2
LINGO1,1,0,1
LINGO4,0,0,0
LIPA,1,1,2
LIPC,0,0,0
LIPE,1,0,1
LIPG,0,0,0
LIPI,0,0,0
LIPJ,3,1,4
LIPK,0,0,0
LIPM,1,0,1
LIPT1,0,0,0
LITAF,2,1,3
LIX1,3,2,5
LIX1L,4,1,5
LLGL1,1,0,1
LLGL2,0,0,0
LLPH,4,0,4
LMAN1L,2,0,2
LMAN2,3,0,3
LMAN2L,0,0,0
LMBR1,0,0,0
LMBR1L,1,0,1
LMCD1,0,0,0
LMF1,0,0,0
LMF2,5,0,5
LMNA,1,0,1
LMNB1,2,0,2
LMNB2,1,0,1
LMO1,0,3,3
LMO2,1,0,1
LMO4,1,1,2
LMOD1,0,0,0
LMOD2,0,2,2
LMOD3,3,2,5
LMTK2,1,0,1
LMTK3,0,0,0
LMX1A,0,0,0
LMX1B,0,0,0
LNP1,1,1,2
LNPEP,3,0,3
LNX1,5,0,5
LNX2,2,0,2
LOH12CR1,2,0,2
LOH12CR2,2,0,2
LONP2,2,0,2
LONRF1,2,3,5
LONRF2,0,0,0
LOR,0,0,0
LOXHD1,0,0,0
LOXL2,0,0,0
LOXL3,2,0,2
LOXL4,0,0,0
LPAR1,0,1,1
LPAR2,2,0,2
LPAR3,0,0,0
LPAR5,1,0,1
LPAR6,0,0,0
LPCAT1,1,1,2
LPCAT2,1,0,1
LPCAT3,0,2,2
LPCAT4,1,0,1
LPGAT1,1,0,1
LPIN1,2,0,2
LPIN2,2,0,2
LPIN3,2,0,2
LPL,0,0,0
LPO,1,0,1
LPP,3,1,4
LPPR5,0,0,0
LPXN,1,0,1
LRAT,0,0,0
LRBA,1,1,2
LRCH1,3,0,3
LRCH4,1,0,1
LRFN1,0,0,0
LRFN3,0,0,0
LRFN4,0,0,0
LRFN5,0,0,0
LRIG1,3,0,3
LRIG2,0,0,0
LRIG3,0,0,0
LRIT1,0,0,0
LRIT2,0,0,0
LRIT3,1,0,1
LRMP,0,0,0
LRP1,5,0,5
LRP10,2,0,2
LRP12,0,2,2
LRP1B,2,0,2
LRP2BP,2,0,2
LRP3,0,0,0
LRP4,2,1,3
LRP8,0,0,0
LRPAP1,0,0,0
LRPPRC,0,2,2
LRRC1,0,1,1
LRRC10,0,0,0
LRRC10B,0,0,0
LRRC15,2,0,2
LRRC16A,1,1,2
LRRC16B,2,0,2
LRRC17,1,1,2
LRRC18,0,0,0
LRRC19,0,0,0
LRRC20,0,1,1
LRRC23,1,2,3
LRRC25,0,0,0
LRRC26,0,0,0
LRRC27,1,0,1
LRRC28,0,0,0
LRRC29,1,0,1
LRRC30,0,0,0
LRRC31,1,2,3
LRRC32,2,0,2
LRRC34,0,1,1
LRRC36,2,0,2
LRRC4,3,1,4
LRRC40,1,0,1
LRRC41,1,0,1
LRRC42,0,0,0
LRRC43,1,0,1
LRRC49,0,0,0
LRRC4C,0,0,0
LRRC57,0,0,0
LRRC58,0,1,1
LRRC59,0,0,0
LRRC6,0,0,0
LRRC61,0,0,0
LRRC66,1,0,1
LRRC7,0,0,0
LRRC70,1,0,1
LRRC8A,1,0,1
LRRC8B,0,0,0
LRRC8C,5,3,8
LRRC8D,1,0,1
LRRCC1,0,0,0
LRRFIP1,0,0,0
LRRFIP2,3,0,3
LRRIQ1,0,2,2
LRRIQ4,0,1,1
LRRK1,1,2,3
LRRK2,0,0,0
LRRN1,0,0,0
LRRN3,1,1,2
LRRN4,0,0,0
LRRN4CL,0,0,0
LRRTM1,0,0,0
LRRTM3,0,1,1
LRTM1,1,0,1
LRTM2,1,0,1
LRTOMT,5,0,5
LRWD1,1,0,1
LSAMP,0,0,0
LSAMP,0,0,0
LSG1,8,0,8
LSM10,1,0,1
LSM12,0,0,0
LSM14A,2,0,2
LSM14B,0,0,0
LSM2,3,0,3
LSM3,1,0,1
LSM4,3,0,3
LSM6,1,0,1
LSM7,0,0,0
LSMD1,5,0,5
LSP1,1,0,1
LSR,1,0,1
LSS,0,0,0
LTA,0,0,0
LTA4H,7,1,8
LTB,0,0,0
LTB4R,0,0,0
LTB4R2,0,0,0
LTBP1,2,6,8
LTBP2,3,1,4
LTBP3,2,0,2
LTBR,2,0,2
LTC4S,0,0,0
LTF,0,0,0
LTK,0,0,0
LTV1,2,2,4
LUC7L,0,0,0
LUC7L2,0,0,0
LUC7L3,2,0,2
LUM,0,1,1
LUZP1,0,0,0
LUZP6,0,0,0
LXN,3,0,3
LY6D,0,0,0
LY6G5B,3,0,3
LY6G5C,3,0,3
LY6G6C,2,0,2
LY6G6D,2,0,2
LY6G6E,0,0,0
LY6G6F,0,0,0
LY6H,0,0,0
LY6K,0,0,0
LY9,1,0,1
LY96,1,1,2
LYAR,1,0,1
LYL1,3,1,4
LYN,5,1,6
LYNX1,0,0,0
LYPD1,0,1,1
LYPD3,2,0,2
LYPD4,1,0,1
LYPD5,0,0,0
LYPD6,1,0,1
LYPD6B,1,0,1
LYPLA1,0,0,0
LYPLA2,0,0,0
LYPLAL1,0,4,4
LYRM1,3,1,4
LYRM2,4,0,4
LYRM4,0,0,0
LYRM5,1,0,1
LYRM7,1,0,1
LYSMD1,0,0,0
LYSMD2,0,0,0
LYSMD3,1,3,4
LYSMD4,0,0,0
LYST,1,0,1
LYVE1,0,0,0
LYZ,0,1,1
LYZL1,0,0,0
LYZL4,0,0,0
LZIC,0,1,1
LZTFL1,0,0,0
LZTR1,0,0,0
LZTS1,0,1,1
LZTS2,0,0,0
MAB21L2,1,1,2
MACC1,0,1,1
MACF1,2,0,2
MACROD1,3,0,3
MAD1L1,2,0,2
MAD2L1,1,1,2
MAD2L1BP,2,0,2
MAD2L2,0,0,0
MADD,2,0,2
MAEA,1,0,1
MAEL,0,0,0
MAF,0,1,1
MAF1,0,0,0
MAFB,1,2,3
MAFF,1,0,1
MAFG,1,0,1
MAFK,1,0,1
MAG,0,0,0
MAGEF1,2,0,2
MAGEL2,1,6,7
MAGI1,0,0,0
MAGI2,0,0,0
MAGI3,0,0,0
MAGOHB,1,1,2
MAK,2,0,2
MAK16,1,2,3
MALAT1,3,0,3
MALT1,0,1,1
MAMDC2,0,0,0
MAMDC4,1,0,1
MAML1,0,0,0
MAML2,6,1,7
MAML3,6,2,8
MAN1A1,2,0,2
MAN1A2,0,0,0
MAN1B1,1,0,1
MAN1C1,0,1,1
MAN2A1,2,2,4
MAN2A2,5,0,5
MAN2B1,0,0,0
MAN2C1,0,1,1
MANBA,4,1,5
MANBAL,1,0,1
MANEA,0,0,0
MANF,5,0,5
MANSC1,2,0,2
MAP1A,1,0,1
MAP1B,2,0,2
MAP1LC3A,0,0,0
MAP1LC3B,0,0,0
MAP1LC3B2,7,1,8
MAP1S,1,0,1
MAP2,1,0,1
MAP2K1,1,0,1
MAP2K3,1,1,2
MAP2K4,0,2,2
MAP2K5,0,0,0
MAP2K7,0,0,0
MAP3K1,5,1,6
MAP3K10,0,0,0
MAP3K11,0,0,0
MAP3K12,0,0,0
MAP3K14,5,0,5
MAP3K2,0,0,0
MAP3K3,2,1,3
MAP3K4,0,0,0
MAP3K5,1,0,1
MAP3K6,1,0,1
MAP3K7,0,0,0
MAP3K8,5,0,5
MAP4,0,0,0
MAP4K1,0,0,0
MAP4K2,1,0,1
MAP4K3,2,0,2
MAP4K4,1,0,1
MAP4K5,5,0,5
MAP6D1,0,0,0
MAP7,0,0,0
MAP7D1,4,0,4
MAP7D2,0,0,0
MAP9,1,0,1
MAPK1,0,0,0
MAPK10,2,0,2
MAPK11,3,0,3
MAPK12,3,0,3
MAPK13,0,0,0
MAPK14,1,0,1
MAPK1IP1L,0,0,0
MAPK6,5,2,7
MAPK7,0,0,0
MAPK8,2,0,2
MAPK8IP3,1,0,1
MAPK9,0,0,0
MAPKAPK2,1,0,1
MAPKAPK3,1,0,1
MAPKBP1,1,0,1
MAPRE2,0,0,0
MAPRE3,1,0,1
MAPT,0,0,0
MARCH3,5,2,7
MARCH4,0,2,2
MARCH5,1,0,1
MARCH6,4,0,4
MARCH7,3,3,6
MARCH8,4,4,8
MARCH9,11,1,12
MARCKS,3,3,6
MARCKSL1,1,0,1
MARCO,0,0,0
MARK2,5,0,5
MARK3,0,0,0
MARK4,0,0,0
MARS,5,0,5
MARS2,0,0,0
MARVELD2,2,0,2
MAS1,0,1,1
MASP1,1,1,2
MASP2,0,0,0
MAST1,0,0,0
MAST2,1,0,1
MAST4,2,0,2
MASTL,0,0,0
MAT1A,0,0,0
MAT2A,4,0,4
MAT2B,0,2,2
MATN1,0,3,3
MATN2,1,0,1
MATN3,0,0,0
MATN4,0,0,0
MATR3,0,1,1
MAX,2,0,2
MAZ,2,0,2
MB,3,7,10
MBD1,0,0,0
MBD2,1,0,1
MBD3L2,1,0,1
MBD4,3,0,3
MBD5,0,1,1
MBD6,3,0,3
MBIP,1,0,1
MBL2,1,3,4
MBLAC2,1,0,1
MBNL1,5,0,5
MBNL2,3,1,4
MBOAT1,1,0,1
MBOAT7,2,0,2
MBP,1,1,2
MBTD1,0,0,0
MBTPS1,0,0,0
MC1R,0,0,0
MC2R,0,0,0
MC3R,0,0,0
MC5R,0,0,0
MCAT,1,0,1
MCC,1,0,1
MCCC1,2,0,2
MCCC2,0,0,0
MCCD1,0,0,0
MCEE,0,0,0
MCF2L,0,0,0
MCF2L2,1,0,1
MCFD2,2,0,2
MCM2,0,0,0
MCM3,2,2,4
MCM4,0,1,1
MCM5,0,0,0
MCM6,1,0,1
MCM7,0,0,0
MCM8,3,0,3
MCM9,0,0,0
MCOLN1,0,0,0
MCPH1,3,0,3
MCRS1,2,0,2
MCTP1,2,1,3
MCTP2,2,1,3
MDC1,1,0,1
MDFI,0,0,0
MDFIC,1,0,1
MDGA1,0,0,0
MDH1B,2,0,2
MDH2,5,0,5
MDK,0,1,1
MDM1,2,2,4
MDM2,2,0,2
MDM4,0,0,0
MDN1,2,0,2
MDP1,0,1,1
ME1,0,1,1
ME2,0,0,0
ME3,2,0,2
MEA1,2,0,2
MEAF6,0,0,0
MECOM,2,3,5
MECR,1,1,2
MED1,0,0,0
MED10,1,0,1
MED12L,0,0,0
MED13,0,0,0
MED13L,17,3,20
MED15,0,0,0
MED17,1,5,6
MED19,1,0,1
MED20,2,0,2
MED21,3,1,4
MED22,0,0,0
MED23,0,0,0
MED24,2,0,2
MED25,0,0,0
MED27,0,1,1
MED28,0,0,0
MED29,3,0,3
MED30,1,7,8
MED31,2,0,2
MED4,1,0,1
MED6,0,0,0
MED7,2,1,3
MED8,3,0,3
MED9,0,0,0
MEF2A,0,2,2
MEF2B,1,1,2
MEF2C,1,2,3
MEF2D,0,0,0
MEFV,0,0,0
MEG3,0,1,1
MEG8,0,0,0
MEGF10,0,0,0
MEGF11,0,0,0
MEGF6,0,0,0
MEGF8,1,0,1
MEGF9,3,1,4
MEI1,0,0,0
MEIG1,2,0,2
MEIS1,7,2,9
MEIS2,0,0,0
MEIS3,0,0,0
MELK,1,0,1
MEMO1,0,0,0
MEN1,1,0,1
MEOX1,0,0,0
MEOX2,0,0,0
MEP1A,0,0,0
MEPCE,0,0,0
MEPE,0,0,0
MERTK,1,0,1
MESDC1,1,1,2
MESDC2,1,1,2
MESP1,4,0,4
MESP2,2,0,2
MEST,3,0,3
MET,0,1,1
METAP1,0,0,0
METAP2,0,1,1
METRN,0,0,0
METRNL,0,0,0
METTL1,7,0,7
METTL10,1,0,1
METTL11B,0,1,1
METTL12,0,0,0
METTL13,4,1,5
METTL14,0,0,0
METTL3,0,0,0
METTL4,0,1,1
METTL5,0,0,0
METTL6,0,1,1
METTL8,3,0,3
METTL9,4,2,6
MEX3A,1,0,1
MEX3B,3,0,3
MEX3C,1,1,2
MFAP1,0,1,1
MFAP2,0,0,0
MFAP3,7,0,7
MFAP3L,0,0,0
MFAP4,0,0,0
MFAP5,1,0,1
MFF,0,3,3
MFGE8,1,0,1
MFHAS1,2,0,2
MFN1,0,2,2
MFN2,2,0,2
MFNG,3,0,3
MFRP,0,0,0
MFSD1,3,0,3
MFSD10,1,0,1
MFSD11,0,0,0
MFSD2B,1,1,2
MFSD4,0,0,0
MFSD5,1,0,1
MFSD6,2,0,2
MFSD9,4,1,5
MGAT1,0,0,0
MGAT2,2,0,2
MGAT3,1,0,1
MGAT4A,2,0,2
MGAT4B,0,0,0
MGAT5,4,0,4
MGEA5,0,0,0
MGMT,0,0,0
MGRN1,0,0,0
MGST1,1,0,1
MGST3,3,0,3
MIA2,1,0,1
MIA3,0,0,0
MIB1,0,1,1
MIB2,0,0,0
MICAL1,0,0,0
MICAL2,0,0,0
MICAL3,3,1,4
MICALCL,2,0,2
MICALL2,1,0,1
MIDN,1,0,1
MIER1,1,0,1
MIER3,0,1,1
MIF,0,0,0
MIF4GD,0,0,0
MIIP,1,0,1
MINA,2,3,5
MINK1,4,0,4
MIOS,6,3,9
MIOX,3,0,3
MIP,0,0,0
MIPEP,0,2,2
MIR155HG,1,0,1
MIR17HG,3,2,5
MIS12,2,0,2
MITD1,1,0,1
MITF,5,3,8
MIXL1,0,0,0
MKI67,1,0,1
MKKS,0,2,2
MKL1,1,0,1
MKLN1,1,3,4
MKNK1,2,1,3
MKRN2,0,0,0
MKRN3,0,0,0
MKS1,1,0,1
MKX,2,1,3
MLANA,0,1,1
MLC1,7,0,7
MLEC,1,0,1
MLF1,0,0,0
MLF2,0,1,1
MLH1,7,3,10
MLH3,2,0,2
MLKL,3,1,4
MLLT10,1,0,1
MLLT3,2,1,3
MLLT4,0,0,0
MLN,2,0,2
MLNR,1,0,1
MLPH,0,1,1
MLST8,4,0,4
MLXIP,0,0,0
MLYCD,0,0,0
MMAA,0,1,1
MMAB,1,0,1
MMACHC,0,0,0
MMADHC,2,5,7
MMD,1,0,1
MME,1,2,3
MMEL1,2,0,2
MMP1,0,0,0
MMP10,0,0,0
MMP11,0,0,0
MMP13,0,0,0
MMP14,2,0,2
MMP15,1,0,1
MMP16,0,0,0
MMP17,1,0,1
MMP19,0,0,0
MMP2,1,2,3
MMP20,2,4,6
MMP21,0,1,1
MMP24,0,0,0
MMP25,1,0,1
MMP26,0,0,0
MMP27,1,0,1
MMP28,1,0,1
MMP7,2,1,3
MMP8,1,1,2
MMRN1,1,1,2
MMRN2,1,0,1
MMS19,2,0,2
MN1,1,0,1
MNAT1,2,1,3
MND1,0,0,0
MNDA,0,0,0
MNS1,0,0,0
MNT,0,0,0
MNX1,0,0,0
MOAP1,0,0,0
MOB2,0,0,0
MOBP,1,0,1
MOCS1,0,0,0
MOCS2,0,0,0
MOCS3,0,0,0
MOGAT1,4,3,7
MOGAT2,2,0,2
MOGS,2,0,2
MON1A,1,0,1
MON1B,0,0,0
MON2,2,0,2
MORC2,2,0,2
MORC3,2,0,2
MORN1,2,0,2
MORN2,1,2,3
MORN5,2,0,2
MOSPD3,0,0,0
MOV10,0,0,0
MPDU1,5,0,5
MPDZ,0,0,0
MPEG1,0,0,0
MPHOSPH10,0,0,0
MPHOSPH6,0,0,0
MPHOSPH8,1,1,2
MPHOSPH9,4,0,4
MPI,3,1,4
MPL,2,0,2
MPO,1,0,1
MPP4,3,0,3
MPP5,0,0,0
MPP6,1,0,1
MPP7,1,0,1
MPPE1,2,0,2
MPPED1,0,0,0
MPRIP,1,0,1
MPV17,0,0,0
MPV17L2,1,0,1
MPZ,3,0,3
MPZL1,4,3,7
MR1,3,1,4
MRAS,3,0,3
MRC2,0,1,1
MRE11A,2,1,3
MREG,0,1,1
MRFAP1,3,0,3
MRFAP1L1,1,0,1
MRGPRD,0,0,0
MRGPRF,0,0,0
MRGPRG,1,0,1
MRGPRX2,2,0,2
MRGPRX3,1,0,1
MRI1,0,0,0
MRM1,1,0,1
MRO,2,1,3
MRP63,0,0,0
MRPL11,0,0,0
MRPL13,6,0,6
MRPL14,2,1,3
MRPL15,1,1,2
MRPL17,1,0,1
MRPL18,0,2,2
MRPL19,1,1,2
MRPL2,1,0,1
MRPL21,1,0,1
MRPL22,4,3,7
MRPL23,0,0,0
MRPL24,0,1,1
MRPL27,0,0,0
MRPL28,3,0,3
MRPL3,3,0,3
MRPL30,1,0,1
MRPL32,0,1,1
MRPL33,3,0,3
MRPL34,0,0,0
MRPL35,1,0,1
MRPL36,0,0,0
MRPL37,6,0,6
MRPL38,1,0,1
MRPL39,1,0,1
MRPL4,2,1,3
MRPL40,0,0,0
MRPL42,1,0,1
MRPL43,0,0,0
MRPL44,0,0,0
MRPL46,2,0,2
MRPL47,2,1,3
MRPL48,0,0,0
MRPL49,1,0,1
MRPL50,0,0,0
MRPL51,3,0,3
MRPL52,2,0,2
MRPL53,2,0,2
MRPL55,1,0,1
MRPL9,2,0,2
MRPS11,2,0,2
MRPS14,0,0,0
MRPS15,0,0,0
MRPS16,1,0,1
MRPS17,2,1,3
MRPS18A,5,1,6
MRPS18B,1,0,1
MRPS18C,3,2,5
MRPS21,1,0,1
MRPS23,3,0,3
MRPS26,0,0,0
MRPS27,1,1,2
MRPS28,1,0,1
MRPS30,5,3,8
MRPS33,5,0,5
MRPS34,0,0,0
MRPS36,0,0,0
MRPS5,1,0,1
MRPS6,1,0,1
MRPS7,0,0,0
MRPS9,1,0,1
MRRF,7,1,8
MRTO4,1,0,1
MRVI1,0,0,0
MS4A1,0,0,0
MS4A12,1,0,1
MS4A14,0,0,0
MS4A2,1,0,1
MS4A6A,1,0,1
MS4A6E,0,1,1
MS4A7,0,0,0
MSC,1,3,4
MSH2,0,0,0
MSH4,0,2,2
MSH5,4,0,4
MSI1,0,0,0
MSI2,3,0,3
MSL1,7,1,8
MSL2,5,1,6
MSLN,0,0,0
MSLNL,0,0,0
MSMB,7,4,11
MSMP,2,0,2
MSR1,0,0,0
MSRA,0,1,1
MSRB2,0,0,0
MSRB3,1,0,1
MST1R,0,0,0
MSTN,0,1,1
MSX1,0,0,0
MSX2,0,0,0
MT1A,0,0,0
MT1DP,0,0,0
MT1F,0,1,1
MT1G,0,0,0
MT1H,0,0,0
MT1M,0,0,0
MT1X,0,0,0
MT2A,0,0,0
MT3,1,0,1
MT4,1,0,1
MTA1,0,0,0
MTA2,1,0,1
MTA3,1,1,2
MTAP,2,2,4
MTBP,6,0,6
MTCH1,2,0,2
MTCH2,2,0,2
MTDH,3,0,3
MTERF,0,0,0
MTERFD1,1,0,1
MTERFD3,0,1,1
MTF1,2,0,2
MTF2,1,0,1
MTHFD1,0,0,0
MTHFD1L,1,1,2
MTHFD2,2,0,2
MTHFD2L,2,0,2
MTHFR,0,0,0
MTIF2,0,0,0
MTMR10,4,1,5
MTMR11,0,0,0
MTMR14,0,0,0
MTMR2,0,1,1
MTMR4,1,2,3
MTMR9,1,0,1
MTOR,1,0,1
MTR,0,0,0
MTRF1,0,0,0
MTRR,2,0,2
MTSS1,1,1,2
MTSS1L,0,0,0
MTTP,1,1,2
MTUS1,0,0,0
MTUS2,1,1,2
MTX1,0,0,0
MTX2,0,0,0
MTX3,0,0,0
MUC1,1,0,1
MUC12,0,0,0
MUC13,0,1,1
MUC16,0,0,0
MUC17,0,0,0
MUC4,0,0,0
MUC5B,0,0,0
MUC6,0,0,0
MUL1,0,0,0
MUM1,0,0,0
MURC,0,0,0
MUS81,0,0,0
MUSK,0,0,0
MUSTN1,2,0,2
MUT,0,2,2
MUTYH,2,0,2
MVD,0,0,0
MVK,1,0,1
MVP,1,0,1
MX1,0,0,0
MX2,1,0,1
MXD1,5,1,6
MXD3,4,0,4
MXD4,0,0,0
MXI1,5,1,6
MXRA7,1,0,1
MXRA8,0,0,0
MYADM,0,0,0
MYADML2,1,0,1
MYB,5,2,7
MYBL1,0,1,1
MYBL2,0,0,0
MYBPC1,2,2,4
MYBPC3,1,0,1
MYBPH,1,0,1
MYBPHL,0,0,0
MYC,2,1,3
MYCBP,0,0,0
MYCBP2,2,1,3
MYCBPAP,3,0,3
MYCN,2,0,2
MYCNOS,2,0,2
MYCT1,0,0,0
MYD88,1,0,1
MYEF2,0,0,0
MYEOV,0,0,0
MYEOV2,0,0,0
MYH10,1,0,1
MYH11,2,0,2
MYH13,0,0,0
MYH15,0,0,0
MYH3,0,0,0
MYH6,0,2,2
MYH7,0,0,0
MYH7B,0,0,0
MYL10,0,0,0
MYL12A,1,0,1
MYL12B,9,2,11
MYL2,0,0,0
MYL3,0,0,0
MYL4,1,0,1
MYL6,2,0,2
MYL6B,2,0,2
MYL7,0,0,0
MYLIP,0,1,1
MYLK,1,0,1
MYLK2,1,1,2
MYLK3,0,0,0
MYLK4,5,0,5
MYLPF,7,2,9
MYNN,0,1,1
MYO10,1,0,1
MYO15A,0,0,0
MYO15B,0,0,0
MYO18A,2,0,2
MYO18B,0,0,0
MYO1A,4,0,4
MYO1B,0,0,0
MYO1C,3,0,3
MYO1D,0,1,1
MYO1E,1,3,4
MYO1F,0,0,0
MYO1G,3,1,4
MYO1H,0,0,0
MYO5A,0,0,0
MYO5B,0,0,0
MYO6,2,2,4
MYO7A,0,0,0
MYO9B,0,0,0
MYOC,3,0,3
MYOCD,0,0,0
MYOD1,0,0,0
MYOF,0,0,0
MYOG,0,0,0
MYOM1,1,1,2
MYOM2,1,0,1
MYOM3,1,0,1
MYOT,0,0,0
MYOZ1,0,0,0
MYOZ2,1,0,1
MYOZ3,0,0,0
MYPN,2,2,4
MYPOP,0,0,0
MYRIP,1,0,1
MYSM1,1,1,2
MYT1,0,1,1
N4BP1,0,1,1
N4BP2,1,0,1
N4BP2L2,2,0,2
N4BP3,0,0,0
N6AMT1,1,0,1
N6AMT2,1,1,2
NAA15,3,2,5
NAA16,1,1,2
NAA20,0,1,1
NAA25,2,0,2
NAA30,0,0,0
NAA35,1,2,3
NAA38,3,2,5
NAA40,2,0,2
NAALAD2,1,0,1
NAALADL2,0,0,0
NAB1,4,0,4
NAB2,4,0,4
NACA,3,0,3
NACAD,0,0,0
NACC1,4,1,5
NACC2,1,0,1
NADK,0,0,0
NADSYN1,0,0,0
NAE1,2,0,2
NAF1,0,0,0
NAGA,0,0,0
NAGS,0,1,1
NAIF1,2,0,2
NALCN,0,0,0
NAMPT,1,1,2
NANOS3,2,0,2
NANP,0,0,0
NANS,0,0,0
NAP1L1,2,5,7
NAP1L4,0,0,0
NAP1L5,0,0,0
NAPA,1,0,1
NAPB,1,1,2
NAPEPLD,1,1,2
NAPG,2,1,3
NAPRT1,1,0,1
NARF,0,0,0
NARG2,0,0,0
NARS,0,0,0
NARS2,0,0,0
NAT10,0,0,0
NAT14,5,0,5
NAT9,1,0,1
NAV1,1,0,1
NAV2,0,0,0
NBAS,0,0,0
NBEAL1,0,0,0
NBEAL2,2,0,2
NBL1,6,0,6
NBN,3,1,4
NCALD,0,0,0
NCAM1,1,1,2
NCAM2,0,0,0
NCAN,0,1,1
NCAPD2,5,0,5
NCAPD3,1,1,2
NCAPG,0,2,2
NCAPG2,2,2,4
NCAPH,4,2,6
NCAPH2,5,0,5
NCBP2,2,0,2
NCDN,4,0,4
NCEH1,0,0,0
NCF2,0,0,0
NCF4,1,1,2
NCK1,1,1,2
NCK2,0,1,1
NCKAP1,0,0,0
NCKAP1L,2,0,2
NCKAP5,0,1,1
NCKAP5L,1,0,1
NCKIPSD,0,0,0
NCL,2,2,4
NCLN,0,0,0
NCOA1,1,2,3
NCOA2,5,5,10
NCOA3,0,1,1
NCOA4,2,0,2
NCOA5,1,0,1
NCOA6,0,0,0
NCOA7,1,1,2
NCOR1,2,1,3
NCOR2,4,0,4
NCR2,3,0,3
NCS1,0,0,0
NCSTN,0,0,0
NDC80,0,1,1
NDE1,1,4,5
NDEL1,2,0,2
NDFIP1,1,0,1
NDN,0,0,0
NDNL2,1,0,1
NDOR1,0,0,0
NDRG1,2,0,2
NDRG2,1,0,1
NDST1,0,0,0
NDST2,0,0,0
NDST3,0,0,0
NDST4,0,1,1
NDUFA10,0,0,0
NDUFA11,1,0,1
NDUFA13,1,0,1
NDUFA2,1,1,2
NDUFA4,2,1,3
NDUFA4L2,3,0,3
