"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60","MOLM14"
"LINC02212",-0.0155328913909258,0.899286571361512,0.963262108372427,1,0,0
"LINC02213",0.0166269469269897,0.880023409880873,0.956268800769786,1,0,0
"LINC02214",0.0605585153592481,0.551214655173791,0.785970888578525,1,0,0
"LINC02215",-0.510276831685217,0.000236206754531766,0.00238821375782193,1,0,0
"LINC02216",0.100980660371428,0.355670762520619,0.637355389264367,1,0,0
"LINC02219",0.199107328412871,0.137375036183945,0.374270188774114,1,0,0
"LINC02220",0.029328836854543,0.778293171843077,0.910728746952307,1,0,0
"LINC02221",-0.322851716669021,0.0108996401034477,0.0601117057628632,1,0,0
"LINC02222",0.0289000718404866,0.832629623683837,0.935664487405585,1,0,0
"LINC02224",0.0869745481870297,0.409673832182424,0.685264923570381,1,0,0
"LINC02225",0.199883874566952,0.0741994076245796,0.249254410037409,1,0,0
"LINC02226",-0.142564557436891,0.227446712298202,0.50073682038434,1,0,0
"LINC02228",0.223017218161391,0.11648161796085,0.337570667002156,1,0,0
"LINC02229",-0.0034762873654377,0.969819036256916,0.989906285423043,1,0,0
"LINC02230",0.119484157192836,0.268699796215009,0.550729981918278,1,0,0
"LINC02232",0.0533837475244505,0.640255287026407,0.838550191130365,1,0,0
"LINC02237",0.112554630796222,0.412741046552898,0.687585418456633,1,0,0
"LINC02239",0.00424217598615595,0.970930585763911,0.990216889772789,1,0,0
"LINC02241",0.197354700669422,0.114896555349007,0.334622955358375,1,0,0
"LINC02242",-0.148393005990136,0.325143973325735,0.608957818143284,1,0,0
"LINC02243",0.010396302765785,0.931698356088562,0.975947930262189,1,0,0
"LINC02244",-0.0469922759988259,0.723084383375632,0.884217888414549,1,0,0
"LINC02244",-0.145645455387247,0.390110629328455,0.668752169731872,1,0,0
"LINC02245",-0.0219731218925245,0.871631823877882,0.952982942513466,1,0,0
"LINC02247",-0.051431169205963,0.704742971667674,0.87475428742904,1,0,0
"LINC02249",0.052948429980455,0.680369687436975,0.8619339770816,1,0,0
"LINC02250",0.119068838322633,0.157532337044499,0.40687948915241,1,0,0
"LINC02251",0.106070187648283,0.398008455347718,0.675488077689877,1,0,0
"LINC02252",0.0404109310729046,0.82777413642396,0.933823553960685,1,0,0
"LINC02254",-0.0824510704536516,0.416939276967898,0.690737647175497,1,0,0
"LINC02254",0.21511902179124,0.219316758865143,0.49140271168081,1,0,0
"LINC02256",-1.04952340117427,3.79154795323862e-10,1.84978550144491e-08,1,0,0
"LINC02260",-0.0264354714103554,0.796025223931331,0.918986379681032,1,0,0
"LINC02261",-0.0221529914189249,0.867544403346006,0.95103513134743,1,0,0
"LINC02263",-0.112614030689365,0.277526079212857,0.56060414381026,1,0,0
"LINC02264",0.0426026565333633,0.72869204135287,0.887275314103121,1,0,0
"LINC02265",-0.0172749246123716,0.874378299996888,0.954270375677491,1,0,0
"LINC02267",-0.0805524529280559,0.554820366300979,0.788000412703229,1,0,0
"LINC02268",0.0293788536576476,0.828771331215113,0.934211628207644,1,0,0
"LINC02268",0.0238701575812339,0.795853582070418,0.918887302932218,1,0,0
"LINC02268",-0.34635980507284,0.00229819933886988,0.0166539470134053,1,0,0
"LINC02268",-0.14527887122386,0.121296213437721,0.346227591348504,1,0,0
"LINC02268",-0.444615107652713,0.00875047817179949,0.0503892587409916,1,0,0
"LINC02269",-0.126693212443073,0.209159916459724,0.479370426793533,1,0,0
"LINC02269",-0.110762244941301,0.168035184849922,0.422388303145724,1,0,0
"LINC02269",-0.0221354833643672,0.818042722241959,0.929553812407483,1,0,0
"LINC02269",-0.00523397817117033,0.96385796551015,0.987564906196839,1,0,0
"LINC02270",-0.291263105861829,0.00822777255494382,0.0479405000085224,1,0,0
"LINC02271",0.147919762988577,0.294694348474289,0.578438529877946,1,0,0
"LINC02273",0.0333100783833666,0.811845418444702,0.926261135480053,1,0,0
"LINC02274",0.245900500025579,0.0230049449384148,0.10719180783549,1,0,0
"LINC02275",-0.165110706940752,0.179559990203984,0.4394033930578,1,0,0
"LINC02276",-0.184672200830723,0.21063959935257,0.481067942244446,1,0,0
"LINC02280",-0.220674346995463,0.237452738122629,0.513367074996815,1,0,0
"LINC02281",0.106874711158867,0.329168527849575,0.612664593942815,1,0,0
"LINC02282",0.0858360218278844,0.629395803366008,0.832687215660554,1,0,0
"LINC02283",-0.386090272247489,0.0286224901404613,0.126277631355312,1,0,0
"LINC02285",0.00230711733737188,0.986553898136704,0.995779640436707,1,0,0
"LINC02286",-0.012612028681438,0.936006989886378,0.977596360774855,1,0,0
"LINC02287",-0.00189322747631682,0.989257499324586,0.996899209511828,1,0,0
"LINC02288",-0.0249203280551811,0.861120419130338,0.948044536828509,1,0,0
"LINC02289",-0.140460632655391,0.401595375238973,0.678339620077983,1,0,0
"LINC02291",0.136183300211042,0.352644432882218,0.634849966687234,1,0,0
"LINC02292",-0.00771200064571254,0.935127249473572,0.977161975168556,1,0,0
"LINC02293",0.252736718910956,0.00985854621564093,0.0555762456570308,1,0,0
"LINC02294",-0.0897309718080699,0.52250139372032,0.767441936622715,1,0,0
"LINC02295",-0.242952153835853,0.136029502749287,0.371832467443718,1,0,0
"LINC02297",-0.112236648366916,0.381166546763269,0.660858092985339,1,0,0
"LINC02298",0.0406909335553678,0.710413751855083,0.877271566208665,1,0,0
"LINC02299",0.139679864024705,0.18549558427273,0.447682604517059,1,0,0
"LINC02300",-0.0625924018869393,0.526519490329515,0.770690568195402,1,0,0
"LINC02301",0.211438859244807,0.0721307884801212,0.244465011753392,1,0,0
"LINC02302",0.256399353639148,0.00458745165064276,0.0295426153829734,1,0,0
"LINC02303",0.0955534084224743,0.490548113444858,0.746687147721039,1,0,0
"LINC02304",-0.14292992097349,0.164990238729385,0.418362810591319,1,0,0
"LINC02305",-0.219687332404172,0.0432244585826185,0.1706476545044,1,0,0
"LINC02307",0.065332232424983,0.673971157704542,0.858645721900471,1,0,0
"LINC02308",0.100698559454391,0.382339581187424,0.661856590574414,1,0,0
"LINC02309",0.0995979116638521,0.260041560297182,0.540672032585383,1,0,0
"LINC02310",0.124839499000299,0.211098375589609,0.481665394080114,1,0,0
"LINC02311",0.068906428548924,0.546549128318949,0.783101777157961,1,0,0
"LINC02312",-0.111256968994943,0.489821068980498,0.746185255583799,1,0,0
"LINC02313",0.150347083527434,0.153108203280139,0.399669062087206,1,0,0
"LINC02314",0.0205026578870768,0.831545528144173,0.935208245603374,1,0,0
"LINC02315",0.0539131334549889,0.718208760248396,0.881426087525434,1,0,0
"LINC02316",0.200368978877406,0.144247102588939,0.385273584840626,1,0,0
"LINC02317",0.116436470931048,0.327175433329111,0.610626620552734,1,0,0
"LINC02318",-0.0792528045383483,0.564829882327369,0.794147924829407,1,0,0
"LINC02321",-0.00548652115855219,0.970691329359817,0.990073595826713,1,0,0
"LINC02322",-0.102782227070328,0.365176268884467,0.646348697395651,1,0,0
"LINC02323",-0.187869778783332,0.114132759699876,0.33328928328236,1,0,0
"LINC02324",0.039124807698101,0.737955500079724,0.89108754020617,1,0,0
"LINC02325",0.0551524082356574,0.605922726349568,0.819136149332715,1,0,0
"LINC02326",0.0403280941643298,0.750660671372763,0.8979565437425,1,0,0
"LINC02326",0.0397417027954223,0.69752597855944,0.871127115388306,1,0,0
"LINC02327",-0.101083468489175,0.287704629061095,0.570951776807036,1,0,0
"LINC02328",0.948135775600058,3.1522718387028e-06,5.47152344369466e-05,1,0,0
"LINC02330",-0.173100202182894,0.0902480448060607,0.284548203860892,1,0,0
"LINC02331",0.139274467899312,0.298765084602257,0.582992595302224,1,0,0
"LINC02332",0.0104964714142088,0.895888492483133,0.962119222625296,1,0,0
"LINC02334",-0.000156755418725396,0.998770431887006,0.999409757356193,1,0,0
"LINC02336",0.0978995796464268,0.626592946988495,0.8313544373401,1,0,0
"LINC02340",-0.291616374337231,0.00788322162001644,0.0462951471632444,1,0,0
"LINC02340",0.148367201673154,0.390597220271046,0.669201187386889,1,0,0
"LINC02340",0.041363681763845,0.833823008145476,0.936137727015613,1,0,0
"LINC02343",0.117131729436602,0.335823354369252,0.618803705266501,1,0,0
"LINC02346",0.397031625838134,0.00084148902627591,0.00710521529477724,1,0,0
"LINC02347",0.0695264304895797,0.396721195510824,0.674288816267879,1,0,0
"LINC02348",0.172724201425821,0.0817370620738799,0.266769908522962,1,0,0
"LINC02349",-0.00178450434354405,0.986689529443405,0.995779640436707,1,0,0
"LINC02350",0.0302086896875604,0.794710390179755,0.918394915819525,1,0,0
"LINC02353",-0.183650552131866,0.119173083327534,0.342336094764126,1,0,0
"LINC02355",0.0943080506703304,0.384799433976215,0.663956724319454,1,0,0
"LINC02355",0.081157193056689,0.377703453331517,0.657766859077432,1,0,0
"LINC02356",0.188161200265778,0.123052717220414,0.349399859090556,1,0,0
"LINC02357",0.029799960224052,0.83575883792022,0.93708651341897,1,0,0
"LINC02359",0.231574156532766,0.0151635206212719,0.0779130316387863,1,0,0
"LINC02360",-0.00741361565112175,0.967728996602373,0.988879556755542,1,0,0
"LINC02361",-0.0211325464556875,0.859787407538243,0.947374053226017,1,0,0
"LINC02362",0.288870764949789,0.034954803020106,0.146142375908036,1,0,0
"LINC02363",0.142638058798243,0.275505650219866,0.55813154602849,1,0,0
"LINC02365",0.0646467005645364,0.636161522586411,0.836290432763354,1,0,0
"LINC02366",0.0674063312707371,0.612113775208921,0.823458953172263,1,0,0
"LINC02368",0.0203513539515203,0.862704265420474,0.948849292741745,1,0,0
"LINC02369",-0.0492389867115985,0.63096834735115,0.833465931457419,1,0,0
"LINC02370",0.0844382247175322,0.322686268585202,0.60664511458951,1,0,0
"LINC02370",-0.0719815716210475,0.515196501626357,0.762463518940639,1,0,0
"LINC02372",-0.0984248694383103,0.332505304703649,0.615690166187445,1,0,0
"LINC02375",-0.22627142997171,0.0734617204999512,0.247676354652951,1,0,0
"LINC02376",0.0933648838595449,0.551479857251919,0.786203355635352,1,0,0
"LINC02377",0.215119624564114,0.0470263751247837,0.181344444409201,1,0,0
"LINC02379",0.146641594229162,0.0733072243489053,0.247320075563468,1,0,0
"LINC02380",0.196016534850125,0.0983064428198571,0.301228514382917,1,0,0
"LINC02381",-0.158778817937813,0.272115539993571,0.554479493324033,1,0,0
"LINC02382",0.0896819671089144,0.541786292153883,0.78041146584437,1,0,0
"LINC02383",-0.00124949391511731,0.993109090225668,0.99796841149195,1,0,0
"LINC02384",0.0404020581655393,0.622326099776463,0.828732545804203,1,0,0
"LINC02385",-0.17515069139282,0.278551355709211,0.561870811446551,1,0,0
"LINC02386",0.0974171448400707,0.375025289185707,0.655551492526654,1,0,0
"LINC02387",-0.0111860742591583,0.949459738153906,0.982971436457512,1,0,0
"LINC02388",-0.0954244587283029,0.379083635808492,0.658947604125781,1,0,0
"LINC02389",0.0713737441385378,0.507725360219639,0.757872685636492,1,0,0
"LINC02390",0.077838803260486,0.274351505315528,0.556855869946345,1,0,0
"LINC02391",-0.0963430406193764,0.487228179720059,0.744237635456347,1,0,0
"LINC02393",-0.0861060516536787,0.432689034473809,0.703355807706228,1,0,0
"LINC02394",-0.304829027490951,0.00615285173573912,0.0377284368155449,1,0,0
"LINC02395",0.091490549959091,0.36054922396423,0.641775703515375,1,0,0
"LINC02396",0.186477681956894,0.0818099538449396,0.2668685252349,1,0,0
"LINC02398",-0.0377861209721528,0.62874604407039,0.832494453976306,1,0,0
"LINC02401",-0.240829179103533,0.0353232973967502,0.147238531953786,1,0,0
"LINC02402",-0.0593139849122335,0.537576140272845,0.777786710373175,1,0,0
"LINC02404",-0.160918315313396,0.283600294909652,0.566864421768969,1,0,0
"LINC02405",-0.0191789615105078,0.883562462848698,0.957783206401743,1,0,0
"LINC02406",0.0974669907673622,0.374835351565346,0.655304934783631,1,0,0
"LINC02408",0.0480157318302039,0.70674638189094,0.875606459732572,1,0,0
"LINC02411",0.082563899120311,0.431783298956094,0.702679480604253,1,0,0
"LINC02412",-0.00464669175361232,0.963960286212085,0.987573491274164,1,0,0
"LINC02413",0.128065326450802,0.204016182064171,0.47290370644307,1,0,0
"LINC02414",0.0318232076282872,0.761432102523115,0.902558642709124,1,0,0
"LINC02415",0.126886582297269,0.673798579739897,0.858548157796785,1,0,0
"LINC02417",0.332389072961017,0.00261726596892445,0.01853764193604,1,0,0
"LINC02418",0.0119748536370112,0.931296160366928,0.975774455873089,1,0,0
"LINC02419",0.168085784893633,0.0720731165034296,0.244346777588643,1,0,0
"LINC02420",0.130907748982262,0.168261889485195,0.422662904313775,1,0,0
"LINC02421",-0.032288926512555,0.829217322484679,0.934236187676645,1,0,0
"LINC02421",-0.14931242661886,0.0666180064545125,0.232361283637236,1,0,0
"LINC02424",-0.0293315694647864,0.81258901711758,0.926478657142715,1,0,0
"LINC02425",0.155776955596278,0.159235813280707,0.409532141930066,1,0,0
"LINC02426",0.0898321011674317,0.495318184366323,0.749752174248586,1,0,0
"LINC02427",-0.328182723625163,0.00350605148504279,0.0237073890364599,1,0,0
"LINC02428",-0.0230188724793066,0.830392232452129,0.934653629503243,1,0,0
"LINC02431",0.0112561359750094,0.940019882486745,0.979179395596413,1,0,0
"LINC02432",0.067100116302564,0.524503762744297,0.769080181273566,1,0,0
"LINC02432",0.253347716578534,0.117745424250568,0.339636131484975,1,0,0
"LINC02433",0.0793078314204729,0.534566862622716,0.776037694808924,1,0,0
"LINC02434",0.0910898488654714,0.51235535790266,0.76047239758132,1,0,0
"LINC02436",-0.0705243824915924,0.4368803778975,0.70693270625412,1,0,0
"LINC02436",0.0320698055467403,0.761718170429795,0.902779045664809,1,0,0
"LINC02436",0.0625595712108176,0.614407942303296,0.82454730419345,1,0,0
"LINC02440",0.0483290451723741,0.673882869411506,0.858558545034614,1,0,0
"LINC02441",-0.164104881253089,0.275483893312039,0.558119021640341,1,0,0
"LINC02442",0.0048186667939758,0.960703408052394,0.986555478233839,1,0,0
"LINC02443",-0.110112670598636,0.230977617208852,0.505062776209848,1,0,0
"LINC02444",-0.0482449703235077,0.712021532241033,0.878216566002306,1,0,0
"LINC02445",-0.0955656397941125,0.302921033297943,0.58695808038509,1,0,0
"LINC02446",-0.0583073610687528,0.672439498811328,0.857782542103373,1,0,0
"LINC02447",0.0605585831759052,0.626075730252121,0.831186580837336,1,0,0
"LINC02448",-0.0723739221761779,0.543459938783989,0.781470526933814,1,0,0
"LINC02449",-0.267326822306132,0.0101345149861217,0.0568094396247661,1,0,0
"LINC02453",0.0161122160178202,0.928023535520425,0.974726490832131,1,0,0
"LINC02454",0.0141707939183973,0.891384953206889,0.960724628162084,1,0,0
"LINC02455",0.310723013246627,0.0296258793099294,0.129531988172591,1,0,0
"LINC02458",-0.0242528344620152,0.885217675662069,0.958281332471344,1,0,0
"LINC02459",-0.239607085172434,0.0939560607789651,0.292508282376855,1,0,0
"LINC02460",0.0630067131683765,0.578846803572764,0.802899751444949,1,0,0
"LINC02461",-0.051082904460487,0.632395754323661,0.834304785449584,1,0,0
"LINC02462",0.0510030629576743,0.688494640718466,0.866366663179187,1,0,0
"LINC02464",0.0371685998585667,0.824423156545921,0.932535102308446,1,0,0
"LINC02466",-0.104738578563225,0.442769300027595,0.711729944707336,1,0,0
"LINC02468",0.0459861598260018,0.736707116654252,0.890623013695517,1,0,0
"LINC02470",-0.100671056329761,0.54054780389554,0.779804051913679,1,0,0
"LINC02471",-0.00611862603435132,0.953091715505061,0.984054977101835,1,0,0
"LINC02472",0.139493509680507,0.161276227268913,0.412672877611784,1,0,0
"LINC02475",0.094983670061997,0.515783193460006,0.762878291971293,1,0,0
"LINC02476",0.00732692115435185,0.949998928074472,0.982980673251939,1,0,0
"LINC02479",-0.127421340847398,0.196527041084835,0.46213720283521,1,0,0
"LINC02480",-0.129758524104428,0.181919441242614,0.442537756050327,1,0,0
"LINC02482",0.886894231933534,5.0369820445671e-05,0.000624311856102491,1,0,0
"LINC02483",0.0970784126775421,0.390456129620046,0.669170414298989,1,0,0
"LINC02484",-0.0685291300557758,0.518020977196276,0.764347161575489,1,0,0
"LINC02485",-0.016216443026337,0.921527701161124,0.972418388796835,1,0,0
"LINC02489",-0.165911654102278,0.12283852141617,0.349050453271015,1,0,0
"LINC02491",0.0193058863800339,0.867738823404649,0.951098927234372,1,0,0
"LINC02492",-0.073959266334044,0.419729236584702,0.693204614522006,1,0,0
"LINC02493",-0.0775105086370873,0.488927795334778,0.745629489802173,1,0,0
"LINC02495",-0.0773613898502941,0.53931448093862,0.779054023367896,1,0,0
"LINC02496",0.297896430792662,0.00881970950411967,0.0506953649745266,1,0,0
"LINC02497",-0.0463230222015953,0.679539285475596,0.861552686929228,1,0,0
"LINC02498",0.0270536994640942,0.826637652816555,0.933366277030393,1,0,0
"LINC02498",-0.107149569237087,0.464744681547555,0.728198240466853,1,0,0
"LINC02499",0.198266042225697,0.239976322717306,0.51660854333937,1,0,0
"LINC02500",0.0093226587660693,0.939290472177418,0.979023293612811,1,0,0
"LINC02501",-0.0835559507995516,0.526390003849318,0.770606220788775,1,0,0
"LINC02502",-0.139157800060279,0.149561038909339,0.393841865488042,1,0,0
"LINC02503",-0.116215403832524,0.266185266349725,0.548060958714074,1,0,0
"LINC02504",0.0223903158629195,0.883686238260116,0.957783206401743,1,0,0
"LINC02505",0.286381378035403,0.0641269326813278,0.226054815882627,1,0,0
"LINC02506",-0.0136580985609802,0.934667235066263,0.977034491588315,1,0,0
"LINC02507",0.0852637569342445,0.528665250844998,0.772101116580256,1,0,0
"LINC02507",-0.0975597496632101,0.46070499078827,0.72496722343129,1,0,0
"LINC02509",-0.0164313767172346,0.888886050068953,0.959621558827925,1,0,0
"LINC02510",-0.355455742530605,0.00657794048981214,0.0398384090412581,1,0,0
"LINC02513",-0.122583418584817,0.365908380710045,0.647192731833489,1,0,0
"LINC02514",-0.0254658216930141,0.805154619153939,0.922770562280674,1,0,0
"LINC02515",-0.0018137223973933,0.989578495623282,0.997017778458055,1,0,0
"LINC02515",0.168164105855158,0.126915195889327,0.356496859702329,1,0,0
"LINC02516",0.234733504292465,0.0403194076505997,0.162151641164282,1,0,0
"LINC02517",-0.432653023759243,0.000540826882985542,0.00486209171445939,1,0,0
"LINC02518",-0.157785234301551,0.222666292155088,0.495155679419325,1,0,0
"LINC02519",-0.00315263218354556,0.982132910245831,0.993951635395783,1,0,0
"LINC02520",0.0180831099940519,0.865940209549943,0.950073815400024,1,0,0
"LINC02522",-0.12017302666511,0.296775354316246,0.580889335552519,1,0,0
"LINC02522",-0.112961895355729,0.463678064947928,0.727441093408037,1,0,0
"LINC02523",0.218204742319875,0.0791716763304393,0.261002691208139,1,0,0
"LINC02525",0.0823598989906218,0.636593859370938,0.836523937556785,1,0,0
"LINC02526",0.0115723992091836,0.914555248568305,0.969522091708742,1,0,0
"LINC02527",0.0770475091983851,0.630174256100018,0.833182578090762,1,0,0
"LINC02528",0.256823548583439,0.0410147122792826,0.164161267503159,1,0,0
"LINC02529",0.132666797721979,0.234463647524108,0.50918374131395,1,0,0
"LINC02530",0.0744761139706123,0.576105112094348,0.801031439317035,1,0,0
"LINC02532",-0.0960911336980823,0.381773883215904,0.661415095742615,1,0,0
"LINC02533",0.0927534638984993,0.469381417179359,0.731870283680045,1,0,0
"LINC02535",0.156649871902816,0.285290949691701,0.568493137459394,1,0,0
"LINC02537",0.0905867138655472,0.428345768543734,0.699947821044565,1,0,0
"LINC02538",0.120476979231952,0.471098878904102,0.733162273202447,1,0,0
"LINC02539",0.00506235593065663,0.960267030968494,0.986486620614423,1,0,0
"LINC02541",0.152834299601091,0.14496894107747,0.386437293116769,1,0,0
"LINC02542",0.0230425925425912,0.939104163439344,0.979006412116456,1,0,0
"LINC02543",0.0754862952410571,0.504099606665986,0.755572857129318,1,0,0
"LINC02544",-0.0267368251949067,0.866524021194629,0.950404488144617,1,0,0
"LINC02545",0.131660875738892,0.350325541056088,0.632778145755005,1,0,0
"LINC02546",-0.228337647124532,0.0492870337412181,0.18781967932501,1,0,0
"LINC02547",0.0545871614538154,0.672488900839241,0.857782542103373,1,0,0
"LINC02548",-0.081635100441324,0.409693920255972,0.685277146228808,1,0,0
"LINC02549",-0.000453929638601025,0.998152747502075,0.999211541367968,1,0,0
"LINC02550",-0.103451533375924,0.437873760036687,0.70771747962167,1,0,0
"LINC02551",-0.0027812930383746,0.980026785365494,0.993347501813712,1,0,0
"LINC02552",0.104367228412643,0.329070480603364,0.612567161702273,1,0,0
"LINC02553",0.21419491543732,0.0869125039628767,0.278000219985153,1,0,0
"LINC02554",-0.168110431850051,0.281824881897156,0.56528257786853,1,0,0
"LINC02555",-0.0503492263747352,0.738404481195964,0.891144135415049,1,0,0
"LINC02556",0.815821547735967,2.10539365858825e-05,0.000289300081477515,1,0,0
"LINC02557",-0.145054404162077,0.232370019094799,0.506773019880948,1,0,0
"LINC02558",-0.158714245126927,0.208354738355003,0.478369203373451,1,0,0
"LINC02558",0.158054373967987,0.161566532470186,0.413078228746947,1,0,0
"LINC02559",-0.0042114944017726,0.968769079820701,0.989357472297291,1,0,0
"LINC02562",0.0334296751048657,0.808815170225614,0.924450643659817,1,0,0
"LINC02568",0.0914471452213368,0.439067598023223,0.708723308914779,1,0,0
"LINC02572",-0.119006927133939,0.328027912043605,0.611516212248771,1,0,0
"LINC02576",-0.256445700875229,0.117469889823553,0.339279416217919,1,0,0
"LINC02579",-0.337903734700353,0.00329716613517517,0.0225145385468272,1,0,0
"LINC02580",0.453802650698965,0.00100715470676173,0.00828357323399966,1,0,0
"LINC02582",-0.100834430202598,0.353554153421225,0.635663745845348,1,0,0
"LINC02584",0.0576246364952233,0.696320641129367,0.870494155038198,1,0,0
"LINC02585",0.0727884708765858,0.683121073003296,0.863406756804319,1,0,0
"LINC02586",-0.19151526829038,0.138846759121706,0.376633951423076,1,0,0
"LINC02587",-0.071500075928383,0.587767987369198,0.80814330133281,1,0,0
"LINC02588",0.0920898097805622,0.270696381346173,0.553100678018883,1,0,0
"LINC02589",0.0327303915877541,0.755524648048011,0.900056181762581,1,0,0
"LINC02593",-0.102693249621682,0.400277317232518,0.677071822971933,1,0,0
"LINC02595",1.39716933703069,8.35465396940325e-08,2.21538813984913e-06,1,0,0
"LINC02596",0.0370803861215432,0.722112195744603,0.883667829653751,1,0,0
"LINC02597",-0.0814843720625769,0.546412112533949,0.783090405156974,1,0,0
"LINC02603",0.184987908467739,0.359459222773979,0.640622408092818,1,0,0
"LINC02604",0.272018778430885,0.313906772405942,0.598161680842799,1,0,0
"LINC02606",-0.273511133270167,0.00872358966950388,0.0502743595688213,1,0,0
"LINC02608",-0.0831384068885352,0.502446088448739,0.754428117335464,1,0,0
"LINC02610",-0.409328223117682,0.0010989908658846,0.00893473741563833,1,0,0
"LINC02611",0.0542959612918867,0.699671156456717,0.871705102390595,1,0,0
"LINC02612",-0.000541272635516954,0.996538601969989,0.998979363231966,1,0,0
"LINC02613",-0.201732692891926,0.084494708524033,0.272711867489378,1,0,0
"LINC02614",0.0256322158943298,0.844405504238674,0.940665597922877,1,0,0
"LINC02614",-0.00160776583858802,0.989699845473576,0.997056475304662,1,0,0
"LINC02614",-0.056869848893085,0.524485495556839,0.769080181273566,1,0,0
"LINC02614",-0.0345879962352926,0.784079906004581,0.913535981230527,1,0,0
"LINC02615",-0.221828750710292,0.0572430976767952,0.20825099525965,1,0,0
"LINC02615",-0.106865127309576,0.43010109393448,0.701445746243005,1,0,0
"LINC02615",-0.20476095570382,0.166690503298664,0.420664817629881,1,0,0
"LINC02616",0.194530599199975,0.15102797291694,0.39623226584285,1,0,0
"LINC02620",0.229117059776982,0.186004592569659,0.448305683709765,1,0,0
"LINC02623",-0.271359052293568,0.0350013319944868,0.146271739481559,1,0,0
"LINC02624",0.260265356268085,0.0468865139170965,0.180995861867331,1,0,0
"LINC02626",-0.174287001473638,0.134090857462764,0.36869484638877,1,0,0
"LINC02627",-0.168072145500326,0.157891818492581,0.407405148669044,1,0,0
"LINC02628",0.0180364228455687,0.88504773832449,0.958194099542528,1,0,0
"LINC02630",-0.307425270894449,0.0241368455335573,0.110900644389114,1,0,0
"LINC02633",0.0300001768987128,0.843786263451089,0.940414100715565,1,0,0
"LINC02634",0.289030285068563,0.0197253237921291,0.0952375223559283,1,0,0
"LINC02636",0.00751724841518442,0.939702935186734,0.97911059826089,1,0,0
"LINC02641",-0.0205809891129363,0.856749861135148,0.946305124510272,1,0,0
"LINC02641",0.00165371171434092,0.990000821151434,0.997094268415436,1,0,0
"LINC02642",-0.0416970363777676,0.732759879432346,0.889098966836571,1,0,0
"LINC02643",-0.0563994377613541,0.730823397948327,0.888176212153666,1,0,0
"LINC02647",0.0107512100666471,0.922333656734489,0.972790220968076,1,0,0
"LINC02648",-0.0395110416277396,0.657737739912919,0.850005289771886,1,0,0
"LINC02648",-0.100956830467189,0.409024478022313,0.684648646295029,1,0,0
"LINC02649",0.145869927971306,0.240644954387067,0.517472548302374,1,0,0
"LINC02653",0.116356529427516,0.325513454060238,0.609280943349785,1,0,0
"LINC02654",0.18671970940436,0.331158517469565,0.614373503309291,1,0,0
"LINC02655",0.178946560196508,0.201774538634933,0.469656845582339,1,0,0
"LINC02656",0.246044015533979,0.103507633116103,0.312100369181537,1,0,0
"LINC02659",0.00669762069212343,0.952128981813204,0.983798724593447,1,0,0
"LINC02660",0.0256666812571082,0.839912168518555,0.939187180571642,1,0,0
"LINC02661",0.0566013852942522,0.600774363895339,0.816285357036349,1,0,0
"LINC02662",-0.205859491599664,0.0524411121069001,0.195898774321442,1,0,0
"LINC02662",0.0555463024908533,0.683514990723359,0.863444144228026,1,0,0
"LINC02663",-0.239802313870783,0.0739315360796068,0.248650556390684,1,0,0
"LINC02665",0.129673008024772,0.240700237518735,0.517484771042232,1,0,0
"LINC02667",0.0479109135924087,0.730749921801176,0.888149905300144,1,0,0
"LINC02668",0.186319100706653,0.112323938908616,0.330016583509413,1,0,0
"LINC02668",0.037981252973009,0.735844049060066,0.890161779216948,1,0,0
"LINC02669",0.259208657774252,0.0749493263152538,0.250971648079251,1,0,0
"LINC02669",-0.15906875164102,0.194221858201306,0.459031709917103,1,0,0
"LINC02670",0.0252968080140197,0.844448146425892,0.94067930414105,1,0,0
"LINC02671",0.122977257619221,0.316321629696172,0.600622241187362,1,0,0
"LINC02672",-0.000864104599936244,0.991216967494819,0.997580105981599,1,0,0
"LINC02674",0.148009113846771,0.08352380801245,0.270608255133454,1,0,0
"LINC02676",0.0949247343178738,0.316728764135141,0.601104989397394,1,0,0
"LINC02681",-0.0714311773386784,0.587581928494073,0.808097505838835,1,0,0
"LINC02682",0.00740272396302055,0.95528020415746,0.984773578781776,1,0,0
"LINC02683",-0.271045555371868,0.0621312668436595,0.220864028002154,1,0,0
"LINC02684",-0.0610179097979331,0.657636434579855,0.849971143699027,1,0,0
"LINC02685",0.11215922569566,0.31231174234196,0.59655214425183,1,0,0
"LINC02686",-0.065304728781419,0.597542899398154,0.814588832531587,1,0,0
"LINC02687",0.154274123249252,0.168176777928343,0.422565926340689,1,0,0
"LINC02688",-0.215861612451238,0.154657117532943,0.402165510973559,1,0,0
"LINC02690",0.0963032710307909,0.362535060214715,0.643764064913686,1,0,0
"LINC02691",0.0839486324783536,0.448163637006203,0.71526089374495,1,0,0
"LINC02692",-0.0660039985266199,0.467233235012117,0.729985651810736,1,0,0
"LINC02693",-0.0175347720194372,0.888861626028807,0.959621558827925,1,0,0
"LINC02694",0.104822865143421,0.313344233294687,0.597672634527259,1,0,0
"LINC02696",-0.0258568576280593,0.805409631519047,0.922819761114049,1,0,0
"LINC02697",0.0662136543224223,0.547370064969259,0.783626807973945,1,0,0
"LINC02699",-0.114023593968244,0.194723860242502,0.459752046088434,1,0,0
"LINC02700",-0.132653508922178,0.263452545289617,0.544819497851407,1,0,0
